Sample 1,,Sample 2,,Sample 3,,Sample 4,,Sample 5,,Sample 0,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs
585,0.181750743865839,585,0.34132400089872,585,0.474328382910497,585,0.634397787320688,585,0.769121199128376,585,0.0411621179270404
584,0.18295845395452,584,0.343568770893942,584,0.477983712034618,584,0.639356921887492,584,0.774977413387195,584,0.0410437142891892
583,0.183882949877463,583,0.345705547530382,583,0.4811161095747,583,0.643965451366387,583,0.779747552444598,583,0.0411749817898574
582,0.185025578665338,582,0.347951826063105,582,0.484288830183998,582,0.64747604791001,582,0.786017979178053,582,0.0409161271845764
581,0.1860158632513,581,0.350116736263831,581,0.487748911330185,581,0.652719410498607,581,0.79012620429319,581,0.041031906996672
580,0.187166355559741,580,0.352577147736069,580,0.490981584995668,580,0.657206810205044,580,0.796478526478808,580,0.0410441695165323
579,0.188373303885647,579,0.354958249557651,579,0.49415845622209,579,0.661913321132163,579,0.802377884726126,579,0.0414159080812923
578,0.189310852276044,578,0.35717831326982,578,0.49756683088135,578,0.66569169074299,578,0.807778689713428,578,0.0413184738393472
577,0.190357591381984,577,0.359169680498711,577,0.501191820156719,577,0.669848186239788,577,0.813075319750446,577,0.0413369225967246
576,0.191394672132538,576,0.361342960594905,576,0.504294885604695,576,0.674622003738696,576,0.818038805546521,576,0.0412796144375534
575,0.192102383985413,575,0.363267751946402,575,0.506712363130681,575,0.677737731754194,575,0.822949543729789,575,0.0409671290819243
574,0.193291151615119,574,0.365432264259286,574,0.509837600765645,574,0.682424999254972,574,0.828295218933971,574,0.0410916011302321
573,0.194482939067068,573,0.367659884117457,573,0.513418429455353,573,0.687405788589456,573,0.833170634805654,573,0.0412763691942791
572,0.19517582417163,572,0.369501397901899,572,0.516227398356333,572,0.690920583822499,572,0.837966804252921,572,0.0410509979839394
571,0.196070696818629,571,0.37111366214179,571,0.519234988621295,571,0.69471000283157,571,0.842388914280751,571,0.040919625729084
570,0.196991618013407,570,0.373514675079682,570,0.521878223857837,570,0.698687932431738,570,0.847321203175522,570,0.0411025563784905
569,0.198162568160768,569,0.375957519127842,569,0.524825828131675,569,0.702876199384877,569,0.853068946011805,569,0.041019616372924
568,0.199592906693158,568,0.378199608322819,568,0.528496874434368,568,0.70723823648824,568,0.858359285456973,568,0.0414079348498969
567,0.199974221977431,567,0.379700160070944,567,0.530623602145663,567,0.711049220765869,567,0.862791056418554,567,0.0412371719869516
566,0.200630733684784,566,0.381443565954939,566,0.533411232580808,566,0.713872057527393,566,0.866297693594959,566,0.0409679540363463
565,0.201272027170691,565,0.382787459794162,565,0.536115004247683,565,0.717066787281514,565,0.870245439327478,565,0.0408021128149652
564,0.202341638543056,564,0.384726186578061,564,0.539012275415179,564,0.721646186056811,564,0.875641538636697,564,0.041013670339518
563,0.203428942493404,563,0.386718663875914,563,0.542075667864775,563,0.724597809079577,563,0.880568909390814,563,0.041253909359466
562,0.204207713886009,562,0.388986245835132,562,0.544128233397243,562,0.729028124484185,562,0.884841773692474,562,0.04144048364039
561,0.204726012703391,561,0.390170798686346,561,0.546563260913838,561,0.731534601981514,561,0.889009666238894,561,0.0411120321797427
560,0.205787336367316,560,0.392191312689432,560,0.549369416747184,560,0.735172117313218,560,0.893126101166164,560,0.04123572030647
559,0.206612755830078,559,0.394038925426084,559,0.55154811842935,559,0.738659681623019,559,0.897179975107551,559,0.0412937913109491
558,0.207497596133068,558,0.395551740665272,558,0.554447364265583,558,0.742419130050999,558,0.90148982051993,558,0.0413574790797394
557,0.208245987421131,557,0.397109630469786,557,0.556507591940857,557,0.745049697672775,557,0.905459856020873,557,0.0412775363403836
556,0.20892271278487,556,0.398805714661733,556,0.558878453242137,556,0.748295591346839,556,0.908385719037895,556,0.0413431862419416
555,0.209852648042227,555,0.400344723561257,555,0.561467486295773,555,0.751388314305726,555,0.912633847232982,555,0.0414389743249531
554,0.210700302674087,554,0.40175179074111,554,0.5636809718388,554,0.754723534681205,554,0.916592450855978,554,0.0415809868561288
553,0.210874508194164,553,0.402752069868787,553,0.565558617545677,553,0.75606722648613,553,0.919240433883633,553,0.0413259329647759
552,0.211416371317789,552,0.403942409323538,552,0.567028420086074,552,0.7596136606488,552,0.92253683332005,552,0.0411504212497806
551,0.212381426382906,551,0.405738242067687,551,0.569443315959594,551,0.762756597193931,551,0.92651612753165,551,0.0414031794565739
550,0.21308446103602,550,0.407121278010084,550,0.571541982332188,550,0.765471028073952,550,0.929893156619928,550,0.0416399017898957
549,0.214224847485568,549,0.408658119327606,549,0.573255601805305,549,0.76827042857749,549,0.932989700092142,549,0.0418341383658318
548,0.214946798390651,548,0.410625262740707,548,0.575600290290513,548,0.770698957411313,548,0.936158982504662,548,0.0419288373958194
547,0.214941915167032,547,0.410828574434887,547,0.57634207436636,547,0.771798221847689,547,0.938590533343069,547,0.0415380022304139
546,0.215241337054322,546,0.411618497090192,546,0.578115146721687,546,0.774482684675852,546,0.940832539186429,546,0.0413077408951118
545,0.216268005699005,545,0.413026882552344,545,0.579895044831883,545,0.77726610221016,545,0.943714838334571,545,0.0418058352889804
544,0.216881215706126,544,0.414374549983636,544,0.581498197210861,544,0.778843526688989,544,0.946891927943952,544,0.0418931731758138
543,0.217427000111277,543,0.415491819346097,543,0.583461102113135,543,0.780894685132468,543,0.949104123583213,543,0.0420010870857589
542,0.217434730010916,542,0.415916646797102,542,0.584251676824414,542,0.782168403651159,542,0.951200790445447,542,0.0416575949237812
541,0.216848331787332,541,0.415597894580289,541,0.58412816018671,541,0.783145602071008,541,0.951922674394863,541,0.0406494106033004
540,0.21708727669908,540,0.416390301847537,540,0.585391165893,540,0.785083499589013,540,0.954240263837379,540,0.040682926001886
539,0.218541481810018,539,0.418140859791825,539,0.587788653816666,539,0.787468345088971,539,0.957029495471531,539,0.0414226284900116
538,0.219389680634749,538,0.419600759353179,538,0.589594891787901,538,0.788870316219836,538,0.959811594499915,538,0.0420771133516361
537,0.219481538572575,537,0.419654331928385,537,0.589574870022302,537,0.79013235116877,537,0.960212946648136,537,0.0416821841634822
536,0.219306248763345,536,0.419969200082655,536,0.590415975101781,536,0.791028290050823,536,0.961703227227054,536,0.0410720531010134
535,0.220418517359144,535,0.421686970782718,535,0.592253189077389,535,0.792799184676131,535,0.964039818798953,535,0.042293059457467
534,0.220337424227191,534,0.421855388648254,534,0.592656532561135,534,0.794058003789235,534,0.964655368425735,534,0.0420002031376841
533,0.219782433184196,533,0.42108148652917,533,0.592375241342546,533,0.793887421835004,533,0.965169167950548,533,0.0410408975806144
532,0.220081216129986,532,0.421651668396601,532,0.59291859001201,532,0.794404447817025,532,0.966267898240477,532,0.0414164776034219
531,0.221167646036179,531,0.422688353734301,531,0.594204458883655,531,0.796495942947936,531,0.968008732960026,531,0.0420393552079675
530,0.221718071024773,530,0.423648517444041,530,0.595093254808659,530,0.797060290342982,530,0.969353786332044,530,0.0425087133226964
529,0.220819604875751,529,0.42271757415166,529,0.594514717487368,529,0.796927162458278,529,0.968984691546772,529,0.0415333308640428
528,0.22009891932686,528,0.422087151149947,528,0.593806990658799,528,0.795991876928216,528,0.967539065324545,528,0.0405584857512973
527,0.220691705367705,527,0.422918299268733,527,0.594502506401833,527,0.79685771534062,527,0.968452850040123,527,0.0413378336667781
526,0.220757716090064,526,0.42298071497257,526,0.594686421349775,526,0.797118209453155,526,0.968769184735896,526,0.0413832472367263
525,0.220483669417531,525,0.422512147996331,525,0.594428738395923,525,0.79743990652922,525,0.969044709124343,525,0.0411684644312082
524,0.220905437440498,524,0.422733469788138,524,0.594718947896858,524,0.797394973108247,524,0.969440484398522,524,0.0414264158848112
523,0.220888433152721,523,0.422802026385762,523,0.594471878439573,523,0.797402481983338,523,0.969484790022895,523,0.041609987502689
522,0.220936735680225,522,0.422944758867182,522,0.594099783903637,522,0.797125956922642,522,0.969509282205779,522,0.0417508875525908
521,0.221113115659005,521,0.422893931815798,521,0.594269899916573,521,0.796007210494599,521,0.968902632740837,521,0.0419335700384029
520,0.221157092624764,520,0.422618171104097,520,0.594063085003253,520,0.796002234106328,520,0.968181970908223,520,0.0422118602537501
519,0.220667179820071,519,0.422034440562784,519,0.59333417202633,519,0.795299558271293,519,0.966904096094335,519,0.0418226801004219
518,0.219928878150341,518,0.421017227509407,518,0.592028056966398,518,0.793818539570862,518,0.965513393870133,518,0.0413927291643734
517,0.219930424460351,517,0.4204110059142,517,0.591280023933404,517,0.792398643819323,517,0.964522652375529,517,0.0412754582531575
516,0.219825674404293,516,0.420264096129987,516,0.590771809900509,516,0.791887204944493,516,0.963426984522824,516,0.0415844052992447
515,0.21989713705853,515,0.419964196069388,515,0.590228670132283,515,0.791096571129813,515,0.962415286633017,515,0.0418584240471201
514,0.219603802835454,514,0.41937572469003,514,0.589071510340378,514,0.790272116277482,514,0.960672980356465,514,0.0418866735375652
513,0.21926700486554,513,0.418706037426854,513,0.588151767828417,513,0.788007014015133,513,0.958670507087636,513,0.0419017539875681
512,0.218790656654313,512,0.417550180597319,512,0.586730714867478,512,0.787083231474658,512,0.9569425437883,512,0.0417815525481871
511,0.21835184842245,511,0.416672607901895,511,0.585240977003728,511,0.784719257847066,511,0.954932510633204,511,0.0417312243360451
510,0.217995664291796,510,0.416010041171773,510,0.584266038037293,510,0.783383888862326,510,0.952606562976626,510,0.0417711501462321
509,0.217536897190222,509,0.414838821310851,509,0.582741434160635,509,0.781432612140879,509,0.949443793251846,509,0.0415651484208392
508,0.216947076332526,508,0.413654110575623,508,0.580981715341276,508,0.779017870675402,508,0.946989376863649,508,0.0417092823773163
507,0.216555045738111,507,0.412739302361804,507,0.57949413524956,507,0.77656452110883,507,0.945200013064996,507,0.041678679470664
506,0.216209189535697,506,0.411616126207424,506,0.577822403773296,506,0.775175701875669,506,0.9418216792622,506,0.0418478487771906
505,0.21556499065403,505,0.410406561520742,505,0.576019755772964,505,0.772529125632548,505,0.938643853059297,505,0.0419517028090086
504,0.214706269352896,504,0.408808287576147,504,0.574250198470069,504,0.770049969923035,504,0.935772715124327,504,0.0416851475030538
503,0.21414867480253,503,0.407447823743794,503,0.57226376109638,503,0.767422079032142,503,0.932361744136891,503,0.0417669607560986
502,0.213556154185599,502,0.406275589967041,502,0.570248451733908,502,0.764083798220967,502,0.929396536546691,502,0.0419869726460108
501,0.213081036259929,501,0.405196326650324,501,0.567955807113554,501,0.76109390848623,501,0.925302984782044,501,0.0420846140383701
500,0.212471222638824,500,0.403471610512553,500,0.565634591356428,500,0.758093168302527,500,0.922393784352751,500,0.0422673228591714
499,0.211663513234443,499,0.401913794081523,499,0.563458897026903,499,0.755172639710993,499,0.918467440894778,499,0.0421616533037148
498,0.210754634512117,498,0.400267910208245,498,0.560907961730767,498,0.75196721198244,498,0.914274249835098,498,0.0422084653963267
497,0.209702638770457,497,0.3980556631623,497,0.558019203825438,497,0.748457184681662,497,0.910190591532178,497,0.0419568063510995
496,0.208772312640236,496,0.396195334789181,496,0.555221244910359,496,0.745125045107724,496,0.905709662766059,496,0.0417620589359557
495,0.208256189891223,495,0.394614416012519,495,0.552862629849959,495,0.741355258699189,495,0.90116925646719,495,0.0421139905986291
494,0.207978885074875,494,0.393218628751885,494,0.5502775967829,494,0.737798332783789,494,0.89690636549935,494,0.042739983779257
493,0.207127803843526,493,0.3914561587719,493,0.547550651539154,493,0.733980564527058,493,0.891941203650798,493,0.0430762723406998
492,0.205383937136181,492,0.388861978961317,492,0.54404129849709,492,0.729687369951239,492,0.88691588179612,492,0.0422189068072266
491,0.203880324018597,491,0.386273658498901,491,0.540471830563118,491,0.724968464163418,491,0.881673956450524,491,0.0416429788048799
490,0.203758682032327,490,0.384778858467604,490,0.537881271148219,490,0.721342670095947,490,0.876460022672917,490,0.0423039594521908
489,0.203080694091963,489,0.382886245877622,489,0.534959525406041,489,0.717070970350125,489,0.871076217920224,489,0.0428721364980235
488,0.201438786160675,488,0.380244149201243,488,0.53132200135607,488,0.712617672287704,488,0.865425864835343,488,0.0422234143791272
487,0.199907562996075,487,0.377413292797345,487,0.527713818733062,487,0.707593470858413,487,0.859864204054331,487,0.0415073829082618
486,0.19941374387263,486,0.375656448460392,486,0.52428579323151,486,0.703301148563733,486,0.854548158613333,486,0.0423796392100549
485,0.198699753267733,485,0.373557744922252,485,0.52103821521425,485,0.698797987318645,485,0.848669703413381,485,0.0429996994373292
484,0.196534596687875,484,0.370361529357165,484,0.51683952297866,484,0.693730090973848,484,0.842595689552969,484,0.0416913021960033
483,0.194800521142512,483,0.367591022770605,483,0.512671257837361,483,0.688560234141529,483,0.836625135973757,483,0.0407693843612262
482,0.193939370254996,482,0.365103897257067,482,0.509438874917279,482,0.683670677277303,482,0.830219228403919,482,0.0416206424506397
481,0.193083274925233,481,0.362836069396316,481,0.505803085481026,481,0.67857275003083,481,0.824068296844544,481,0.0418225090838249
480,0.192133647957371,480,0.36046786690595,480,0.502124222611425,480,0.673576360565213,480,0.817771117447342,480,0.0423501590636539
479,0.190967407462173,479,0.357969615318474,479,0.49818669609299,479,0.668194695398583,479,0.811116860434835,479,0.0423916259018369
478,0.189770468759048,478,0.355116074860273,478,0.494117187298909,478,0.662884530912898,478,0.804761051250921,478,0.0421558627617772
477,0.18832593439408,477,0.3523599897376,477,0.489983135603541,477,0.657368989461624,477,0.798438082360008,477,0.0421975963254222
476,0.187056035273837,476,0.349679942449235,476,0.485660582927796,476,0.651914255766997,476,0.791336980349165,476,0.0423682521592919
475,0.185812153828142,475,0.346962090536949,475,0.481856801844085,475,0.646372643723484,475,0.784466999599801,475,0.0425054874296882
474,0.184492801181583,474,0.344073796472368,474,0.477385825172256,474,0.640402526235371,474,0.777358724334474,474,0.0426010182713302
473,0.183042170270085,473,0.341063257917408,473,0.473166787767691,473,0.63479463364584,473,0.770345585959816,473,0.0425539354425628
472,0.181840995213925,472,0.338155290583697,472,0.468997069938469,472,0.629140019854646,472,0.763576197896118,472,0.0425726366221755
471,0.180532770571454,471,0.335373281296462,471,0.464356792770324,471,0.622978712313939,471,0.756111181193105,471,0.042577890228206
470,0.179021747083957,470,0.332378928857368,470,0.460054056898579,470,0.617297874993743,470,0.748741505735796,470,0.0427432685410603
469,0.177808585838143,469,0.329435450974604,469,0.455571631964152,469,0.611426492419043,469,0.7413621082854,469,0.0428227102161464
468,0.176314181502972,468,0.326471246487593,468,0.451262293938018,468,0.605387769006724,468,0.73380316152555,468,0.0428405944525048
467,0.174932390402822,467,0.32343467293003,467,0.446500900896674,467,0.599351978201892,467,0.726418545150335,467,0.0425715801982027
466,0.173319336719731,466,0.32039425489993,466,0.442101134049748,466,0.593324886317988,466,0.719112351286335,466,0.0428034840550617
465,0.171874958107289,465,0.31708792338213,465,0.437490268121812,465,0.587251031071571,465,0.711650993910569,465,0.0428371946767588
464,0.170600662853967,464,0.314114778631294,464,0.432832350584642,464,0.581078095776643,464,0.703986175533668,464,0.0427469246529788
463,0.169247719687077,463,0.310981018784074,463,0.428074076522029,463,0.574452160664245,463,0.696192404065725,463,0.0428794223505301
462,0.167758132893475,462,0.307991270623663,462,0.423761995304437,462,0.568442692197866,462,0.688736485020115,462,0.0431538022252508
461,0.166661430994911,461,0.305057782555371,461,0.419325313599835,461,0.562354995224492,461,0.681123689571261,461,0.0432990650748088
460,0.164595929876663,460,0.301625988784214,460,0.414265614965123,460,0.555886355470974,460,0.673614939226017,460,0.0428703079110924
459,0.162849345806714,459,0.297997247912868,459,0.409353369678982,459,0.549813216345816,459,0.665894429541151,459,0.0421954282493324
458,0.161626835489444,458,0.295231233236129,458,0.40481248960924,458,0.543535663451739,458,0.657943998061447,458,0.0426607856963451
457,0.160354503670178,457,0.292240499672538,457,0.400110682038286,457,0.537181348244213,457,0.650352787882925,457,0.0429936690729481
456,0.158887445333108,456,0.289069618621224,456,0.395511227923676,456,0.530812717038796,456,0.642515381835252,456,0.043041914332717
455,0.15766433536364,455,0.286211178362382,455,0.391019108722401,455,0.524911600801343,455,0.634852137245189,455,0.0431584052826994
454,0.156247568568485,454,0.282927802998766,454,0.386441206859464,454,0.518460369581937,454,0.627305145297736,454,0.0434264388030622
453,0.154513629644376,453,0.279820205251883,453,0.381788175152462,453,0.512170405012489,453,0.619639059650686,453,0.0433298681861177
452,0.153168630413001,452,0.27644330438343,452,0.376735099411084,452,0.505986589759081,452,0.61196053517467,452,0.0428721079262935
451,0.151593799161294,451,0.273520460041619,451,0.372249356846083,451,0.499649543891822,451,0.604113011736725,451,0.0432940887325696
450,0.150487183856821,450,0.270396374004308,450,0.367600618044146,450,0.493773822044769,450,0.596646991755128,450,0.043480969495887
449,0.149122865830186,449,0.267558672042329,449,0.363228199770502,449,0.487737730242319,449,0.589278876952725,449,0.043721690159845
448,0.147806147537002,448,0.264322997557787,448,0.358611777229307,448,0.481611529491382,448,0.581647689840726,448,0.0437183693620321
447,0.14620428172474,447,0.261188944758864,447,0.353996357532013,447,0.475374118644998,447,0.573915550216899,447,0.0434973643744517
446,0.144524201774719,446,0.257987736424973,446,0.349098146477928,446,0.469051569721927,446,0.566393869087187,446,0.0431793626764927
445,0.143151176002124,445,0.255035381898753,445,0.344968050437,445,0.463236459867276,445,0.559262269574141,445,0.0432517349321741
444,0.14193718164306,444,0.25197189266402,444,0.340422472380134,444,0.45742099606514,444,0.551807207081434,444,0.0434026088086493
443,0.14091702873271,443,0.249623749807846,443,0.336435886148971,443,0.451799100160089,443,0.544668943145244,443,0.0438596974872555
442,0.13945743891597,442,0.246530336998948,442,0.332081318314209,442,0.445633964614518,442,0.537612190580637,442,0.0440208378765039
441,0.137992316621655,441,0.243484422666478,441,0.327517824017937,441,0.439816769023236,441,0.530357267751872,441,0.0436642668366619
440,0.136389605807145,440,0.240325591578786,440,0.322973275829346,440,0.433832557178428,440,0.523217621238299,440,0.0434290135505968
439,0.135201938109051,439,0.237756577089748,439,0.318942358827584,439,0.4285834426219,439,0.516298060921353,439,0.0435538212829551
438,0.133958268799351,438,0.235106581156777,438,0.314951905702532,438,0.423204745022166,438,0.509882107685368,438,0.043634212790152
437,0.132798871275986,437,0.232196907913705,437,0.310607065884427,437,0.417315987768176,437,0.502832070522312,437,0.043849474278776
436,0.131655950545289,436,0.229655581408512,436,0.306545657383033,436,0.411904032642409,436,0.496224565100754,436,0.0437939237951823
435,0.130469744179402,435,0.227130611470858,435,0.302902761679021,435,0.406712392503017,435,0.489775445572402,435,0.0440042227007645
434,0.12917024119193,434,0.224245211000579,434,0.298868726830424,434,0.401324479453744,434,0.483421993652345,434,0.0438013110271865
433,0.12783625408907,433,0.221514716143567,433,0.295106603074464,433,0.396401576787102,433,0.476983692586634,433,0.0438187201949434
432,0.12658124885262,432,0.219116752821276,432,0.291278672065633,432,0.391261969757063,432,0.47077484609331,432,0.0437158215257522
431,0.125654814794327,431,0.216671799227415,431,0.287659808967445,431,0.386331212484293,431,0.464746302287327,431,0.0440638684070734
430,0.124543275573118,430,0.214342036228214,430,0.284068810534925,430,0.381308794631395,430,0.45859155282113,430,0.0438372468356645
429,0.123427419817815,429,0.211952796476407,429,0.28072237458444,429,0.376649040187326,429,0.452927110639626,429,0.0441790576516683
428,0.122761395412947,428,0.209829524354259,428,0.277410451028205,428,0.372057073532449,428,0.447671886943904,428,0.0441653880765078
427,0.121514271587517,427,0.207548940498986,427,0.27408320572321,427,0.367831511654487,427,0.442024914028271,427,0.0442535171059548
426,0.120688008046849,426,0.205550620638019,426,0.270916776925457,426,0.363578648715826,426,0.436899134822619,426,0.0445133653761753
425,0.119658577764895,425,0.203383623395938,425,0.267716779658272,425,0.359365548352724,425,0.431935102728466,425,0.0442156265967067
424,0.118357559313671,424,0.201289926413074,424,0.264519102291061,424,0.355114520951254,424,0.426742998325609,424,0.0438783404281571
423,0.117662974198359,423,0.19948278574886,423,0.261819738385788,423,0.351389556033114,423,0.421943058780875,423,0.0441391677686037
422,0.116944185290728,422,0.197554321204005,422,0.259167701224335,422,0.347712986146673,422,0.417538806467242,422,0.044266300882862
421,0.115933452000272,421,0.195760879198244,421,0.256432984516606,421,0.344136197702643,421,0.413231355443609,421,0.043914082128704
420,0.114992965126439,420,0.193869707266611,420,0.253659995345873,420,0.340622455037465,420,0.40905499863301,420,0.0437844465613896
419,0.114472200928882,419,0.192494797138987,419,0.251450503881869,419,0.33746323221635,419,0.405196260845049,419,0.0440794830692735
418,0.113821676827548,418,0.190857523525393,418,0.249328347701462,418,0.334458371303132,418,0.401288870129454,418,0.0439210990739925
417,0.113243682647368,417,0.189629440212057,417,0.247230232651626,417,0.331412106188327,417,0.3979604525967,417,0.0442217885951303
416,0.112814819672529,416,0.188360562342432,416,0.245425297999324,416,0.328649237582051,416,0.394951965663848,416,0.0442224477908361
415,0.11219954986275,415,0.187049544375463,415,0.243547232843317,415,0.326340615171716,415,0.391792250650407,415,0.0440806864243392
414,0.111783569681649,414,0.186196894900018,414,0.241794366606627,414,0.324168872944952,414,0.389012808886715,414,0.044452854982212
413,0.11143499867453,413,0.18508753417721,413,0.240426039233254,413,0.322146483608903,413,0.386388805606092,413,0.0444501021031859
412,0.111255466934394,412,0.184442963477446,412,0.239056084375244,412,0.320345592443201,412,0.384339473020024,412,0.0447665393600787
411,0.110849845360062,411,0.183616705292562,411,0.237674955506443,411,0.318426992438298,411,0.382237562484049,411,0.0445059086636489
410,0.110127091077151,410,0.182550833873314,410,0.236761161582312,410,0.316776098442222,410,0.380181525636639,410,0.0443446455644275
409,0.109863981323398,409,0.181692802472445,409,0.235522986038005,409,0.315676524326686,409,0.37843741431107,409,0.0444889594587355
408,0.110072388472846,408,0.181689852506474,408,0.234947236270783,408,0.314571795446372,408,0.377459683386514,408,0.0446188628968627
407,0.110070053758905,407,0.181458362336689,407,0.234418344116482,407,0.31392554122977,407,0.376729090426,407,0.0447328508187289
406,0.109950833268578,406,0.1810435459783,406,0.233913338554118,406,0.313223616297279,406,0.375925098879334,406,0.0447542860703337
405,0.109957201983367,405,0.180801566167095,405,0.233640131221073,405,0.312778360892056,405,0.375510093623595,405,0.0446447392312039
404,0.109387022104332,404,0.180456164864323,404,0.233524532153029,404,0.312193727138231,404,0.375106874189237,404,0.0442642084451913
403,0.109652741883375,403,0.180670090601093,403,0.233432624485418,403,0.31239791532713,403,0.375426335201931,403,0.0441175909320945
402,0.109955201329917,402,0.181016722490151,402,0.234194751900589,402,0.312971356173675,402,0.37619930161956,402,0.044593447067142
401,0.110467035385063,401,0.181518238314488,401,0.234667467974216,401,0.3140290448057,401,0.377482062521671,401,0.0449010900197425
400,0.110810486739246,400,0.182070366808842,400,0.235424556164243,400,0.31510153493382,400,0.378682438995204,400,0.0447934863351384
399,0.111339486711791,399,0.182748642308188,399,0.23618639998284,399,0.316187857841704,399,0.380330240277972,399,0.0448628559425144
398,0.111516074870853,398,0.183537539191905,398,0.23732877131811,398,0.317586857664766,398,0.382260470079025,398,0.0449073478694394
397,0.112364584960951,397,0.184778676846903,397,0.239098684219557,397,0.319897791218114,397,0.384894865875611,397,0.0449798938370466
396,0.113495771302706,396,0.186307553677867,396,0.240806113553111,396,0.322279420351479,396,0.387961133544955,396,0.0456917566809331
395,0.114015971107568,395,0.187375802233205,395,0.242498654877606,395,0.324477228234748,395,0.390588447294003,395,0.0456506924354767
394,0.114449964275142,394,0.18815706785644,394,0.243970406504595,394,0.326664164187355,394,0.393766303815796,394,0.0454895211710382
393,0.115690959383084,393,0.190213844994311,393,0.246910994444124,393,0.330376247564474,393,0.39818831960999,393,0.045707631295411
392,0.116417659264818,392,0.191637115010441,392,0.24884592965501,392,0.333662629699741,392,0.402415891894596,392,0.0452249803908809
391,0.116879842277777,391,0.193221228998317,391,0.251156995594523,391,0.336684366686249,391,0.406210912163323,391,0.0452503470213654
390,0.118555730541241,390,0.196001056996247,390,0.254869487138332,390,0.341235819713093,390,0.412164110812171,390,0.0460034596433797
389,0.120337376147243,389,0.198817245011302,389,0.25840560650708,389,0.346493590119008,389,0.418750470087507,389,0.046739344170811
388,0.121625303344488,388,0.201164523795542,388,0.261831753388629,388,0.351277249521162,388,0.424670095736475,388,0.04673519306144
387,0.123139287628097,387,0.203712583697409,387,0.265178398521599,387,0.356251855706292,387,0.430982055676864,387,0.0468014714160693
386,0.124643564327331,386,0.206888897664389,386,0.269411393012725,386,0.362110250779939,386,0.438168423006589,386,0.0473217862946609
385,0.126518995518749,385,0.210189402959768,385,0.274149238640538,385,0.368470897204164,385,0.445961672879819,385,0.0476590717986427
384,0.128383356386873,384,0.21336953089446,384,0.278532365934943,384,0.374672315351806,384,0.454179178869636,384,0.0477912852395284
383,0.130220083143065,383,0.216650057426247,383,0.283479360692279,383,0.381532730499703,383,0.462543386181387,383,0.0480657508238004
382,0.13257853301694,382,0.220705732882471,382,0.28898309913476,382,0.38937810465561,382,0.47219805619718,382,0.0485051700342178
381,0.13470216500209,381,0.224690147782401,381,0.294631854939691,381,0.39657488546533,381,0.481772883488988,381,0.0488126429976494
380,0.137001143108813,380,0.22860886130389,380,0.300310961303501,380,0.4050294765149,380,0.491879766089628,380,0.049108768635071
379,0.139581972099045,379,0.233605909272381,379,0.307552606061956,379,0.414417062885621,379,0.503570991741759,379,0.0497674010366157
378,0.141242037329875,378,0.237280086144433,378,0.313394010706295,378,0.422115954835698,378,0.513227918855217,378,0.0494761928493019
377,0.142879011787063,377,0.240392989345453,377,0.318349724037413,377,0.429678493917529,377,0.522751128950903,377,0.0488184071176927
376,0.145052982214066,376,0.245026780526263,376,0.325290954627289,376,0.43856472499942,376,0.53363769620504,376,0.0491757001387952
375,0.147575882638728,375,0.249519726956655,375,0.332365378974692,375,0.448350042314505,375,0.545560245362798,375,0.0491942827797744
374,0.150096554539135,374,0.254310995351109,374,0.340085029770281,374,0.458119316533446,374,0.557811319644554,374,0.0490604533411401
373,0.152832367971946,373,0.259569908674847,373,0.347401774560668,373,0.468083825718991,373,0.570390414962298,373,0.0494181196644286
372,0.155180367739778,372,0.264169116644497,372,0.354749418538306,372,0.477920105155861,372,0.582357085718118,372,0.0492177658814518
371,0.157429454792391,371,0.268567559635764,371,0.361416817486868,371,0.487111174188676,371,0.594003875171801,371,0.0492010086741991
370,0.159931107816782,370,0.273463657079342,370,0.368737013632541,370,0.497036296601323,370,0.60644001062498,370,0.0492554864593704
369,0.163138730936444,369,0.278924088336065,369,0.376778459013986,369,0.507780696290459,369,0.619778872118183,369,0.0497960245567876
368,0.16576120050476,368,0.283999310680679,368,0.384181824341374,368,0.51820710801199,368,0.632958304738764,368,0.0499381540471795
367,0.168221681210386,367,0.288406809673969,367,0.39144777494824,367,0.527916815648587,367,0.644871931360909,367,0.0500225826913062
366,0.171079807971567,366,0.293454042123329,366,0.398717600537535,366,0.538396547576441,366,0.657771215412011,366,0.0500038483966973
365,0.174165142271369,365,0.298907519307708,365,0.406675381238867,365,0.549176310803009,365,0.67139137318825,365,0.0509136121492587
364,0.177166040157295,364,0.304355503946608,364,0.414351161260396,364,0.559972555647893,364,0.684777171708805,364,0.0510112145232584
363,0.180470049381577,363,0.309677168015442,363,0.422373665191741,363,0.570878641308803,363,0.698785179027437,363,0.052128785401688
362,0.182069579465093,362,0.313574383664326,362,0.428379770255016,362,0.579953542771221,362,0.7100044343978,362,0.051295239059003
361,0.184508873972177,361,0.317533856989722,361,0.434892248999962,361,0.589003079980813,361,0.721829468437204,361,0.0511575572974047
360,0.187811473559841,360,0.323320319974316,360,0.443027049832762,360,0.600794872956906,360,0.736094982049237,360,0.051973828743698
359,0.191807340395573,359,0.329835025318879,359,0.452183295962742,359,0.613524805116182,359,0.75221206727903,359,0.0528950425934031
358,0.194894580054327,358,0.334796588699209,358,0.459983653283032,358,0.624563320845398,358,0.76554193175011,358,0.0534592205553719
