Created as New Dataset,Sample 383 By Administrator Date Thursday, March 07 2024
nm,INT
549.3,6349
549.4,6419
549.5,6491
549.6,6566
549.7,6641
549.8,6716
549.9,6791
550.0,6867
550.1,6943
550.2,7021
550.3,7100
550.4,7177
550.5,7255
550.6,7334
550.7,7412
550.8,7494
550.9,7576
551.0,7657
551.1,7737
551.2,7818
551.3,7900
551.4,7984
551.5,8069
551.6,8152
551.7,8236
551.8,8321
551.9,8406
552.0,8494
552.1,8582
552.2,8668
552.3,8755
552.4,8841
552.5,8927
552.6,9015
552.7,9105
552.8,9195
552.9,9279
553.0,9363
553.1,9447
553.2,9531
553.3,9617
553.4,9704
553.5,9789
553.6,9874
553.7,9960
553.8,10045
553.9,10133
554.0,10223
554.1,10309
554.2,10396
554.3,10483
554.4,10574
554.5,10665
554.6,10755
554.7,10845
554.8,10936
554.9,11028
555.0,11121
555.1,11218
555.2,11315
555.3,11411
555.4,11507
555.5,11604
555.6,11706
555.7,11808
555.8,11909
555.9,12010
556.0,12112
556.1,12215
556.2,12319
556.3,12427
556.4,12536
556.5,12642
556.6,12749
556.7,12855
556.8,12962
556.9,13073
557.0,13186
557.1,13296
557.2,13417
557.3,13529
557.4,13643
557.5,13762
557.6,13883
557.7,14002
557.8,14121
557.9,14243
558.0,14366
558.1,14494
558.2,14623
558.3,14749
558.4,14876
558.5,15004
558.6,15133
558.7,15266
558.8,15399
558.9,15529
559.0,15658
559.1,15788
559.2,15917
559.3,16051
559.4,16186
559.5,16316
559.6,16448
559.7,16580
559.8,16713
559.9,16852
560.0,16992
560.1,17128
560.2,17266
560.3,17404
560.4,17543
560.5,17687
560.6,17831
560.7,17970
560.8,18110
560.9,18250
561.0,18391
561.1,18537
561.2,18684
561.3,18827
561.4,18970
561.5,19115
561.6,19271
561.7,19420
561.8,19571
561.9,19724
562.0,19871
562.1,20019
562.2,20167
562.3,20316
562.4,20471
562.5,20629
562.6,20781
562.7,20935
562.8,21091
562.9,21255
563.0,21418
563.1,21577
563.2,21737
563.3,21898
563.4,22060
563.5,22223
563.6,22393
563.7,22566
563.8,22732
563.9,22900
564.0,23071
564.1,23250
564.2,23430
564.3,23605
564.4,23781
564.5,23958
564.6,24137
564.7,24316
564.8,24501
564.9,24688
565.0,24869
565.1,25050
565.2,25233
565.3,25417
565.4,25608
565.5,25802
565.6,25990
565.7,26178
565.8,26368
565.9,26570
566.0,26774
566.1,26971
566.2,27161
566.3,27350
566.4,27539
566.5,27728
566.6,27925
566.7,28123
566.8,28313
566.9,28504
567.0,28697
567.1,28890
567.2,29091
567.3,29293
567.4,29488
567.5,29684
567.6,29880
567.7,30076
567.8,30281
567.9,30485
568.0,30683
568.1,30881
568.2,31080
568.3,31280
568.4,31488
568.5,31698
568.6,31900
568.7,32104
568.8,32309
568.9,32515
569.0,32730
569.1,32945
569.2,33154
569.3,33364
569.4,33576
569.5,33788
569.6,34009
569.7,34231
569.8,34447
569.9,34663
570.0,34881
570.1,35098
570.2,35325
570.3,35559
570.4,35792
570.5,36011
570.6,36232
570.7,36453
570.8,36675
570.9,36906
571.0,37141
571.1,37369
571.2,37600
571.3,37834
571.4,38080
571.5,38325
571.6,38565
571.7,38807
571.8,39051
571.9,39294
572.0,39538
572.1,39788
572.2,40041
572.3,40283
572.4,40523
572.5,40764
572.6,41013
572.7,41260
572.8,41499
572.9,41738
573.0,41977
573.1,42217
573.2,42457
573.3,42705
573.4,42957
573.5,43199
573.6,43442
573.7,43685
573.8,43929
573.9,44180
574.0,44435
574.1,44679
574.2,44923
574.3,45166
574.4,45421
574.5,45672
574.6,45914
574.7,46158
574.8,46421
574.9,46662
575.0,46902
575.1,47153
575.2,47404
575.3,47645
575.4,47887
575.5,48131
575.6,48375
575.7,48630
575.8,48885
575.9,49131
576.0,49377
576.1,49623
576.2,49868
576.3,50125
576.4,50381
576.5,50625
576.6,50868
576.7,51111
576.8,51355
576.9,51611
577.0,51869
577.1,52112
577.2,52341
577.3,52588
577.4,52838
577.5,53089
577.6,53342
577.7,53595
577.8,53830
577.9,54094
578.0,54350
578.1,54589
578.2,54843
578.3,55077
578.4,55342
578.5,55608
578.6,55856
578.7,56091
578.8,56345
578.9,56601
579.0,56856
579.1,57110
579.2,57367
579.3,57646
579.4,57903
579.5,58161
579.6,58437
579.7,58724
579.8,59005
579.9,59271
580.0,59539
580.1,59809
580.2,60097
580.3,60395
580.4,60683
580.5,60954
580.6,61225
580.7,61520
580.8,61791
580.9,62081
581.0,62365
581.1,62641
581.2,62929
581.3,63198
581.4,63467
581.5,63757
581.6,64057
581.7,64344
581.8,64615
581.9,64888
582.0,65183
582.1,65453
582.2,65723
582.3,66013
582.4,66313
582.5,66599
582.6,66869
582.7,67138
582.8,67408
582.9,67696
583.0,67998
583.1,68291
583.2,68568
583.3,68861
583.4,69131
583.5,69402
583.6,69699
583.7,70001
583.8,70287
583.9,70559
584.0,70830
584.1,71101
584.2,71392
584.3,71671
584.4,71963
584.5,72262
584.6,72534
584.7,72828
584.8,73096
584.9,73363
585.0,73655
585.1,73958
585.2,74243
585.3,74511
585.4,74780
585.5,75073
585.6,75350
585.7,75651
585.8,75953
585.9,76235
586.0,76535
586.1,76814
586.2,77093
586.3,77372
586.4,77690
586.5,78015
586.6,78294
586.7,78573
586.8,78853
586.9,79153
587.0,79439
587.1,79743
587.2,80064
587.3,80365
587.4,80644
587.5,80925
587.6,81205
587.7,81501
587.8,81819
587.9,82135
588.0,82415
588.1,82696
588.2,82999
588.3,83284
588.4,83595
588.5,83905
588.6,84189
588.7,84489
588.8,84765
588.9,85039
589.0,85312
589.1,85624
589.2,85941
589.3,86208
589.4,86472
589.5,86757
589.6,87019
589.7,87276
589.8,87559
589.9,87857
590.0,88127
590.1,88377
590.2,88624
590.3,88870
590.4,89163
590.5,89447
590.6,89688
590.7,89927
590.8,90166
590.9,90422
591.0,90662
591.1,90931
591.2,91208
591.3,91457
591.4,91690
591.5,91922
591.6,92153
591.7,92398
591.8,92672
591.9,92937
592.0,93167
592.1,93397
592.2,93647
592.3,93878
592.4,94149
592.5,94407
592.6,94642
592.7,94887
592.8,95114
592.9,95340
593.0,95580
593.1,95851
593.2,96102
593.3,96323
593.4,96546
593.5,96785
593.6,97003
593.7,97221
593.8,97475
593.9,97736
594.0,97968
594.1,98185
594.2,98403
594.3,98620
594.4,98851
594.5,99112
594.6,99364
594.7,99580
594.8,99795
594.9,100029
595.0,100244
595.1,100501
595.2,100753
595.3,100973
595.4,101181
595.5,101387
595.6,101589
595.7,101805
595.8,102008
595.9,102236
596.0,102475
596.1,102670
596.2,102880
596.3,103073
596.4,103266
596.5,103499
596.6,103738
596.7,103944
596.8,104136
596.9,104329
597.0,104536
597.1,104729
597.2,104957
597.3,105182
597.4,105370
597.5,105566
597.6,105747
597.7,105927
597.8,106108
597.9,106334
598.0,106569
598.1,106750
598.2,106932
598.3,107115
598.4,107312
598.5,107502
598.6,107721
598.7,107955
598.8,108143
598.9,108346
599.0,108532
599.1,108719
599.2,108915
599.3,109143
599.4,109375
599.5,109557
599.6,109738
599.7,109932
599.8,110111
599.9,110327
600.0,110542
600.1,110718
600.2,110905
600.3,111077
600.4,111249
600.5,111421
600.6,111639
600.7,111869
600.8,112043
600.9,112219
601.0,112410
601.1,112586
601.2,112758
601.3,112966
601.4,113190
601.5,113371
601.6,113538
601.7,113701
601.8,113861
601.9,114076
602.0,114279
602.1,114434
602.2,114589
602.3,114743
602.4,114908
602.5,115063
602.6,115260
602.7,115457
602.8,115612
602.9,115777
603.0,115930
603.1,116083
603.2,116245
603.3,116447
603.4,116642
603.5,116791
603.6,116938
603.7,117097
603.8,117242
603.9,117439
604.0,117619
604.1,117765
604.2,117917
604.3,118059
604.4,118200
604.5,118342
604.6,118540
604.7,118730
604.8,118871
604.9,119012
605.0,119164
605.1,119301
605.2,119437
605.3,119618
605.4,119802
605.5,119941
605.6,120071
605.7,120199
605.8,120327
605.9,120461
606.0,120637
606.1,120807
606.2,120930
606.3,121052
606.4,121185
606.5,121307
606.6,121483
606.7,121642
606.8,121766
606.9,121894
607.0,122012
607.1,122130
607.2,122255
607.3,122373
607.4,122526
607.5,122693
607.6,122804
607.7,122921
607.8,123024
607.9,123123
608.0,123267
608.1,123412
608.2,123509
608.3,123598
608.4,123683
608.5,123767
608.6,123854
608.7,123986
608.8,124116
608.9,124201
609.0,124292
609.1,124378
609.2,124464
609.3,124551
609.4,124685
609.5,124829
609.6,124918
609.7,125009
609.8,125099
609.9,125196
610.0,125288
610.1,125417
610.2,125562
610.3,125653
610.4,125752
610.5,125842
610.6,125931
610.7,126065
610.8,126200
610.9,126288
611.0,126368
611.1,126447
611.2,126531
611.3,126608
611.4,126731
611.5,126853
611.6,126928
611.7,127007
611.8,127081
611.9,127156
612.0,127230
612.1,127349
612.2,127475
612.3,127543
612.4,127608
612.5,127671
612.6,127734
612.7,127792
612.8,127886
612.9,127995
613.0,128049
613.1,128096
613.2,128143
613.3,128189
613.4,128288
613.5,128378
613.6,128420
613.7,128461
613.8,128499
613.9,128538
614.0,128571
614.1,128652
614.2,128732
614.3,128763
614.4,128795
614.5,128822
614.6,128847
614.7,128871
614.8,128940
614.9,129016
615.0,129039
615.1,129060
615.2,129081
615.3,129098
615.4,129171
615.5,129228
615.6,129247
615.7,129268
615.8,129289
615.9,129312
616.0,129336
616.1,129416
616.2,129490
