nm,INT
524.2,239
524.3,240
524.4,242
524.5,243
524.6,244
524.7,246
524.8,248
524.9,250
525.0,252
525.1,254
525.2,256
525.3,259
525.4,262
525.5,265
525.6,269
525.7,273
525.8,277
525.9,281
526.0,286
526.1,290
526.2,296
526.3,301
526.4,307
526.5,313
526.6,319
526.7,326
526.8,332
526.9,339
527.0,346
527.1,353
527.2,360
527.3,367
527.4,374
527.5,382
527.6,389
527.7,397
527.8,405
527.9,414
528.0,422
528.1,431
528.2,441
528.3,450
528.4,459
528.5,470
528.6,480
528.7,491
528.8,502
528.9,513
529.0,524
529.1,535
529.2,546
529.3,557
529.4,568
529.5,578
529.6,589
529.7,599
529.8,609
529.9,619
530.0,629
530.1,639
530.2,649
530.3,660
530.4,671
530.5,682
530.6,693
530.7,705
530.8,717
530.9,729
531.0,742
531.1,754
531.2,767
531.3,780
531.4,793
531.5,806
531.6,819
531.7,833
531.8,846
531.9,860
532.0,875
532.1,889
532.2,904
532.3,918
532.4,933
532.5,948
532.6,963
532.7,978
532.8,993
532.9,1007
533.0,1021
533.1,1035
533.2,1049
533.3,1063
533.4,1077
533.5,1090
533.6,1103
533.7,1116
533.8,1129
533.9,1142
534.0,1154
534.1,1168
534.2,1181
534.3,1194
534.4,1207
534.5,1220
534.6,1233
534.7,1246
534.8,1260
534.9,1273
535.0,1287
535.1,1300
535.2,1313
535.3,1326
535.4,1338
535.5,1351
535.6,1363
535.7,1375
535.8,1386
535.9,1397
536.0,1407
536.1,1418
536.2,1428
536.3,1438
536.4,1448
536.5,1458
536.6,1468
536.7,1478
536.8,1488
536.9,1497
537.0,1507
537.1,1517
537.2,1526
537.3,1536
537.4,1545
537.5,1554
537.6,1562
537.7,1570
537.8,1578
537.9,1586
538.0,1594
538.1,1601
538.2,1608
538.3,1616
538.4,1623
538.5,1631
538.6,1638
538.7,1645
538.8,1653
538.9,1660
539.0,1667
539.1,1674
539.2,1680
539.3,1687
539.4,1694
539.5,1701
539.6,1708
539.7,1716
539.8,1723
539.9,1730
540.0,1738
540.1,1747
540.2,1755
540.3,1763
540.4,1770
540.5,1778
540.6,1786
540.7,1795
540.8,1803
540.9,1811
541.0,1820
541.1,1828
541.2,1836
541.3,1845
541.4,1854
541.5,1863
541.6,1871
541.7,1880
541.8,1888
541.9,1896
542.0,1904
542.1,1912
542.2,1920
542.3,1928
542.4,1936
542.5,1945
542.6,1953
542.7,1962
542.8,1971
542.9,1980
543.0,1989
543.1,1999
543.2,2009
543.3,2019
543.4,2028
543.5,2037
543.6,2047
543.7,2056
543.8,2065
543.9,2074
544.0,2083
544.1,2092
544.2,2102
544.3,2112
544.4,2121
544.5,2131
544.6,2141
544.7,2151
544.8,2162
544.9,2172
545.0,2182
545.1,2193
545.2,2204
545.3,2214
545.4,2226
545.5,2238
545.6,2250
545.7,2263
545.8,2275
545.9,2289
546.0,2303
546.1,2316
546.2,2330
546.3,2344
546.4,2357
546.5,2371
546.6,2386
546.7,2401
546.8,2416
546.9,2431
547.0,2447
547.1,2464
547.2,2481
547.3,2498
547.4,2515
547.5,2533
547.6,2552
547.7,2570
547.8,2589
547.9,2608
548.0,2627
548.1,2647
548.2,2666
548.3,2687
548.4,2708
548.5,2729
548.6,2749
548.7,2770
548.8,2791
548.9,2812
549.0,2834
549.1,2855
549.2,2877
549.3,2899
549.4,2921
549.5,2943
549.6,2967
549.7,2991
549.8,3015
549.9,3039
550.0,3064
550.1,3089
550.2,3116
550.3,3143
550.4,3170
550.5,3198
550.6,3226
550.7,3255
550.8,3286
550.9,3318
551.0,3350
551.1,3383
551.2,3417
551.3,3452
551.4,3489
551.5,3527
551.6,3565
551.7,3603
551.8,3643
551.9,3683
552.0,3724
552.1,3766
552.2,3808
552.3,3850
552.4,3893
552.5,3937
552.6,3983
552.7,4031
552.8,4081
552.9,4128
553.0,4175
553.1,4224
553.2,4274
553.3,4326
553.4,4378
553.5,4430
553.6,4483
553.7,4536
553.8,4589
553.9,4644
554.0,4699
554.1,4753
554.2,4807
554.3,4861
554.4,4916
554.5,4970
554.6,5024
554.7,5077
554.8,5130
554.9,5184
555.0,5238
555.1,5292
555.2,5348
555.3,5402
555.4,5457
555.5,5512
555.6,5569
555.7,5627
555.8,5684
555.9,5740
556.0,5797
556.1,5855
556.2,5912
556.3,5971
556.4,6031
556.5,6088
556.6,6146
556.7,6203
556.8,6260
556.9,6318
557.0,6377
557.1,6435
557.2,6498
557.3,6555
557.4,6614
557.5,6674
557.6,6735
557.7,6795
557.8,6854
557.9,6914
558.0,6974
558.1,7036
558.2,7097
558.3,7157
558.4,7216
558.5,7274
558.6,7333
558.7,7394
558.8,7455
558.9,7514
559.0,7574
559.1,7634
559.2,7695
559.3,7758
559.4,7822
559.5,7885
559.6,7949
559.7,8014
559.8,8078
559.9,8146
560.0,8214
560.1,8281
560.2,8348
560.3,8416
560.4,8483
560.5,8553
560.6,8623
560.7,8691
560.8,8758
560.9,8826
561.0,8893
561.1,8964
561.2,9035
561.3,9104
561.4,9174
561.5,9245
561.6,9323
561.7,9399
561.8,9476
561.9,9556
562.0,9634
562.1,9713
562.2,9793
562.3,9873
562.4,9956
562.5,10041
562.6,10122
562.7,10204
562.8,10287
562.9,10374
563.0,10460
563.1,10544
563.2,10630
563.3,10716
563.4,10804
563.5,10894
563.6,10988
563.7,11083
563.8,11177
563.9,11272
564.0,11368
564.1,11469
564.2,11571
564.3,11670
564.4,11770
564.5,11870
564.6,11970
564.7,12070
564.8,12172
564.9,12275
565.0,12375
565.1,12473
565.2,12571
565.3,12669
565.4,12770
565.5,12871
565.6,12969
565.7,13067
565.8,13165
565.9,13269
566.0,13373
566.1,13473
566.2,13569
566.3,13665
566.4,13759
566.5,13852
566.6,13947
566.7,14042
566.8,14131
566.9,14220
567.0,14307
567.1,14392
567.2,14481
567.3,14568
567.4,14651
567.5,14734
567.6,14815
567.7,14897
567.8,14982
567.9,15067
568.0,15148
568.1,15231
568.2,15314
568.3,15398
568.4,15485
568.5,15574
568.6,15658
568.7,15743
568.8,15828
568.9,15912
569.0,16001
569.1,16089
569.2,16174
569.3,16259
569.4,16345
569.5,16432
569.6,16525
569.7,16619
569.8,16712
569.9,16806
570.0,16902
570.1,17001
570.2,17105
570.3,17214
570.4,17325
570.5,17430
570.6,17536
570.7,17645
570.8,17754
570.9,17869
571.0,17986
571.1,18100
571.2,18215
571.3,18332
571.4,18454
571.5,18577
571.6,18696
571.7,18817
571.8,18938
571.9,19060
572.0,19183
572.1,19311
572.2,19441
572.3,19567
572.4,19694
572.5,19823
572.6,19958
572.7,20092
572.8,20224
572.9,20356
573.0,20488
573.1,20620
573.2,20752
573.3,20888
573.4,21025
573.5,21156
573.6,21287
573.7,21417
573.8,21547
573.9,21681
574.0,21816
574.1,21946
574.2,22075
574.3,22204
574.4,22338
574.5,22470
574.6,22597
574.7,22724
574.8,22861
574.9,22986
575.0,23110
575.1,23237
575.2,23364
575.3,23484
575.4,23604
575.5,23722
575.6,23840
575.7,23962
575.8,24084
575.9,24200
576.0,24315
576.1,24429
576.2,24543
576.3,24663
576.4,24782
576.5,24897
576.6,25011
576.7,25126
576.8,25242
576.9,25363
577.0,25486
577.1,25601
577.2,25710
577.3,25827
577.4,25946
577.5,26065
577.6,26185
577.7,26304
577.8,26415
577.9,26539
578.0,26660
578.1,26773
578.2,26893
578.3,27005
578.4,27131
578.5,27257
578.6,27376
578.7,27489
578.8,27612
578.9,27738
579.0,27865
579.1,27992
579.2,28122
579.3,28264
579.4,28396
579.5,28530
579.6,28674
579.7,28824
579.8,28971
579.9,29111
580.0,29251
580.1,29393
580.2,29545
580.3,29702
580.4,29854
580.5,29999
580.6,30144
580.7,30304
580.8,30453
580.9,30611
581.0,30767
581.1,30921
581.2,31082
581.3,31232
581.4,31382
581.5,31543
581.6,31709
581.7,31868
581.8,32018
581.9,32169
582.0,32333
582.1,32482
582.2,32631
582.3,32790
582.4,32954
582.5,33112
582.6,33259
582.7,33405
582.8,33551
582.9,33706
583.0,33867
583.1,34022
583.2,34169
583.3,34325
583.4,34468
583.5,34611
583.6,34768
583.7,34926
583.8,35075
583.9,35215
584.0,35354
584.1,35491
584.2,35637
584.3,35774
584.4,35916
584.5,36062
584.6,36193
584.7,36333
584.8,36461
584.9,36589
585.0,36730
585.1,36875
585.2,37011
585.3,37139
585.4,37267
585.5,37404
585.6,37531
585.7,37669
585.8,37805
585.9,37929
586.0,38059
586.1,38178
586.2,38295
586.3,38411
586.4,38544
586.5,38678
586.6,38791
586.7,38903
586.8,39015
586.9,39134
587.0,39248
587.1,39369
587.2,39499
587.3,39616
587.4,39725
587.5,39835
587.6,39944
587.7,40059
587.8,40185
587.9,40311
588.0,40420
588.1,40529
588.2,40647
588.3,40759
588.4,40883
588.5,41006
588.6,41117
588.7,41233
588.8,41341
588.9,41450
589.0,41559
589.1,41689
589.2,41824
589.3,41936
589.4,42050
589.5,42177
589.6,42296
589.7,42415
589.8,42548
589.9,42691
590.0,42821
590.1,42943
590.2,43066
590.3,43189
590.4,43337
590.5,43483
590.6,43610
590.7,43738
590.8,43868
590.9,44010
591.0,44146
591.1,44298
591.2,44457
591.3,44604
591.4,44744
591.5,44883
591.6,45023
591.7,45171
591.8,45333
591.9,45489
592.0,45628
592.1,45767
592.2,45917
592.3,46057
592.4,46215
592.5,46368
592.6,46511
592.7,46660
592.8,46799
592.9,46938
593.0,47087
593.1,47249
593.2,47402
593.3,47541
593.4,47680
593.5,47831
593.6,47969
593.7,48106
593.8,48261
593.9,48419
594.0,48562
594.1,48695
594.2,48826
594.3,48954
594.4,49089
594.5,49235
594.6,49374
594.7,49493
594.8,49610
594.9,49736
595.0,49852
595.1,49986
595.2,50119
595.3,50236
595.4,50345
595.5,50453
595.6,50560
595.7,50674
595.8,50781
595.9,50899
596.0,51023
596.1,51123
596.2,51231
596.3,51329
596.4,51425
596.5,51541
596.6,51659
596.7,51760
596.8,51854
596.9,51948
597.0,52048
597.1,52142
597.2,52253
597.3,52364
597.4,52456
597.5,52552
597.6,52640
597.7,52727
597.8,52813
597.9,52921
598.0,53032
598.1,53117
598.2,53202
598.3,53287
598.4,53377
598.5,53464
598.6,53565
598.7,53673
598.8,53758
598.9,53850
599.0,53935
599.1,54020
599.2,54110
599.3,54217
599.4,54326
599.5,54412
599.6,54499
599.7,54594
599.8,54683
599.9,54792
600.0,54901
600.1,54992
600.2,55089
600.3,55180
600.4,55272
600.5,55363
600.6,55478
600.7,55598
600.8,55689
600.9,55780
601.0,55878
601.1,55970
601.2,56060
601.3,56167
601.4,56283
601.5,56378
601.6,56466
601.7,56553
601.8,56640
601.9,56754
602.0,56862
602.1,56946
602.2,57029
602.3,57111
602.4,57199
602.5,57283
602.6,57387
602.7,57491
602.8,57576
602.9,57668
603.0,57752
603.1,57838
603.2,57927
603.3,58037
603.4,58142
603.5,58225
603.6,58306
603.7,58391
603.8,58469
603.9,58569
604.0,58661
604.1,58735
604.2,58812
604.3,58883
604.4,58954
604.5,59023
604.6,59120
604.7,59212
604.8,59280
604.9,59347
605.0,59418
605.1,59480
605.2,59542
605.3,59625
605.4,59709
605.5,59772
605.6,59832
605.7,59891
605.8,59949
605.9,60011
606.0,60095
606.1,60177
606.2,60236
606.3,60294
606.4,60355
606.5,60411
606.6,60493
606.7,60566
606.8,60622
606.9,60680
607.0,60734
607.1,60789
607.2,60847
607.3,60902
607.4,60977
607.5,61058
607.6,61112
607.7,61169
607.8,61217
607.9,61265
608.0,61334
608.1,61405
608.2,61453
608.3,61498
608.4,61542
608.5,61587
608.6,61635
608.7,61706
608.8,61776
608.9,61823
609.0,61872
609.1,61915
609.2,61958
609.3,62000
609.4,62064
609.5,62131
609.6,62168
609.7,62205
609.8,62242
609.9,62283
610.0,62323
610.1,62381
610.2,62448
610.3,62486
610.4,62527
610.5,62564
610.6,62601
610.7,62660
610.8,62721
610.9,62757
611.0,62790
611.1,62824
611.2,62862
611.3,62898
611.4,62959
611.5,63020
611.6,63058
611.7,63099
611.8,63137
611.9,63175
612.0,63213
612.1,63273
612.2,63337
612.3,63372
612.4,63407
612.5,63442
612.6,63479
612.7,63515
612.8,63570
612.9,63633
613.0,63669
613.1,63701
613.2,63731
613.3,63761
613.4,63816
613.5,63865
613.6,63889
613.7,63912
613.8,63935
613.9,63958
614.0,63980
614.1,64025
614.2,64069
614.3,64089
614.4,64110
614.5,64127
614.6,64144
614.7,64158
614.8,64193
614.9,64230
615.0,64239
615.1,64246
615.2,64253
615.3,64259
615.4,64293
615.5,64319
615.6,64327
615.7,64336
615.8,64346
615.9,64356
616.0,64366
616.1,64404
616.2,64438
616.3,64450
616.4,64462
616.5,64475
616.6,64488
616.7,64501
616.8,64537
616.9,64573
617.0,64587
617.1,64601
617.2,64615
617.3,64629
617.4,64644
617.5,64682
617.6,64720
617.7,64736
617.8,64753
617.9,64774
618.0,64794
618.1,64843
618.2,64886
618.3,64911
618.4,64940
618.5,64968
618.6,64997
618.7,65027
618.8,65059
618.9,65110
619.0,65167
619.1,65197
619.2,65229
619.3,65259
619.4,65290
619.5,65344
619.6,65399
619.7,65430
619.8,65459
619.9,65488
620.0,65516
620.1,65545
620.2,65595
620.3,65641
620.4,65662
620.5,65679
620.6,65696
620.7,65708
620.8,65718
620.9,65748
621.0,65780
621.1,65784
621.2,65785
621.3,65784
621.4,65782
621.5,65778
621.6,65794
621.7,65818
621.8,65813
621.9,65807
622.0,65800
622.1,65794
622.2,65810
622.3,65826
622.4,65817
622.5,65807
622.6,65794
622.7,65779
622.8,65759
622.9,65761
623.0,65761
623.1,65735
623.2,65703
623.3,65673
623.4,65640
623.5,65605
623.6,65589
623.7,65576
623.8,65541
623.9,65506
624.0,65471
624.1,65434
624.2,65399
624.3,65383
624.4,65377
624.5,65343
624.6,65308
624.7,65276
624.8,65245
624.9,65238
625.0,65227
625.1,65196
625.2,65166
625.3,65135
625.4,65102
625.5,65072
625.6,65065
625.7,65058
625.8,65027
625.9,64994
626.0,64963
626.1,64933
626.2,64904
626.3,64895
626.4,64889
626.5,64860
626.6,64830
626.7,64800
626.8,64768
626.9,64763
627.0,64751
627.1,64720
627.2,64686
627.3,64654
627.4,64622
627.5,64591
627.6,64584
627.7,64574
627.8,64546
627.9,64519
628.0,64493
628.1,64465
628.2,64440
628.3,64440
628.4,64440
628.5,64418
628.6,64394
628.7,64372
628.8,64349
628.9,64323
629.0,64320
629.1,64317
629.2,64291
629.3,64263
629.4,64231
629.5,64201
629.6,64197
629.7,64185
629.8,64153
629.9,64121
630.0,64092
630.1,64064
630.2,64037
630.3,64010
630.4,64003
630.5,64006
630.6,63984
630.7,63965
630.8,63946
630.9,63930
631.0,63936
631.1,63942
631.2,63927
631.3,63913
631.4,63898
631.5,63884
631.6,63868
631.7,63874
631.8,63879
631.9,63860
632.0,63841
632.1,63818
632.2,63796
632.3,63773
632.4,63769
632.5,63771
632.6,63745
632.7,63721
632.8,63697
632.9,63673
633.0,63649
633.1,63645
633.2,63649
633.3,63627
633.4,63605
633.5,63586
633.6,63568
633.7,63572
633.8,63576
633.9,63559
634.0,63544
634.1,63530
634.2,63517
634.3,63504
634.4,63511
634.5,63519
634.6,63505
634.7,63491
634.8,63474
634.9,63458
635.0,63440
635.1,63440
635.2,63442
635.3,63421
635.4,63399
635.5,63375
635.6,63349
635.7,63324
635.8,63317
635.9,63316
636.0,63290
636.1,63263
636.2,63237
636.3,63210
636.4,63203
636.5,63196
636.6,63166
636.7,63138
636.8,63108
636.9,63076
637.0,63046
637.1,63037
637.2,63026
637.3,62994
637.4,62959
637.5,62926
637.6,62891
637.7,62855
637.8,62833
637.9,62813
638.0,62770
638.1,62725
638.2,62677
638.3,62624
638.4,62595
638.5,62559
638.6,62504
638.7,62448
638.8,62387
638.9,62332
639.0,62275
639.1,62238
639.2,62199
639.3,62144
639.4,62090
639.5,62036
639.6,61979
639.7,61927
639.8,61897
639.9,61867
640.0,61816
640.1,61763
640.2,61714
640.3,61666
640.4,61640
640.5,61604
640.6,61551
640.7,61500
640.8,61449
640.9,61391
641.0,61338
641.1,61308
641.2,61273
641.3,61219
641.4,61164
641.5,61114
641.6,61065
641.7,61019
641.8,60970
641.9,60941
642.0,60922
642.1,60882
642.2,60843
642.3,60803
642.4,60766
642.5,60751
642.6,60737
642.7,60703
642.8,60666
642.9,60633
643.0,60600
643.1,60565
643.2,60550
643.3,60536
643.4,60503
643.5,60471
643.6,60436
643.7,60404
643.8,60372
643.9,60357
644.0,60347
644.1,60314
644.2,60282
644.3,60251
644.4,60221
644.5,60188
644.6,60172
644.7,60165
644.8,60138
644.9,60109
645.0,60084
645.1,60060
645.2,60055
645.3,60050
645.4,60026
645.5,60002
645.6,59979
645.7,59954
645.8,59927
645.9,59918
646.0,59910
646.1,59883
646.2,59856
646.3,59825
646.4,59797
646.5,59769
646.6,59757
646.7,59750
646.8,59717
646.9,59686
647.0,59651
647.1,59613
647.2,59576
647.3,59554
647.4,59538
647.5,59499
647.6,59455
647.7,59414
647.8,59373
647.9,59350
648.0,59325
648.1,59279
648.2,59233
648.3,59186
648.4,59136
648.5,59080
648.6,59043
648.7,59006
648.8,58949
648.9,58886
649.0,58827
649.1,58768
649.2,58708
649.3,58662
649.4,58616
649.5,58551
649.6,58484
649.7,58413
649.8,58335
649.9,58279
650.0,58217
650.1,58137
650.2,58055
650.3,57964
650.4,57881
650.5,57800
650.6,57738
650.7,57674
650.8,57589
650.9,57511
651.0,57435
651.1,57353
651.2,57277
651.3,57222
651.4,57168
651.5,57096
651.6,57021
651.7,56954
651.8,56888
651.9,56846
652.0,56796
652.1,56732
652.2,56671
652.3,56612
652.4,56553
652.5,56490
652.6,56452
652.7,56410
652.8,56351
652.9,56293
653.0,56242
653.1,56194
653.2,56150
653.3,56108
653.4,56086
653.5,56074
653.6,56043
653.7,56014
653.8,55986
653.9,55960
654.0,55954
654.1,55948
654.2,55924
654.3,55898
654.4,55873
654.5,55849
654.6,55848
654.7,55841
654.8,55818
654.9,55797
655.0,55777
655.1,55756
655.2,55736
655.3,55717
655.4,55713
655.5,55715
655.6,55693
655.7,55672
655.8,55651
655.9,55630
656.0,55606
656.1,55599
656.2,55597
656.3,55572
656.4,55545
656.5,55515
656.6,55486
656.7,55475
656.8,55462
656.9,55427
657.0,55393
657.1,55359
657.2,55325
657.3,55288
657.4,55272
657.5,55257
657.6,55223
657.7,55188
657.8,55148
657.9,55109
658.0,55070
658.1,55044
658.2,55022
658.3,54972
658.4,54925
658.5,54875
658.6,54824
658.7,54768
658.8,54730
658.9,54701
659.0,54649
659.1,54593
659.2,54545
659.3,54497
659.4,54471
659.5,54445
659.6,54400
659.7,54360
659.8,54321
659.9,54284
660.0,54245
660.1,54227
660.2,54211
660.3,54175
660.4,54138
660.5,54098
660.6,54059
660.7,54021
660.8,53998
660.9,53980
661.0,53942
661.1,53905
661.2,53870
661.3,53834
661.4,53827
661.5,53814
661.6,53787
661.7,53761
661.8,53734
661.9,53710
662.0,53687
662.1,53685
662.2,53682
662.3,53657
662.4,53633
662.5,53608
662.6,53583
662.7,53556
662.8,53550
662.9,53543
663.0,53515
663.1,53484
663.2,53453
663.3,53421
663.4,53413
663.5,53396
663.6,53360
663.7,53325
663.8,53288
663.9,53251
664.0,53211
664.1,53195
664.2,53173
664.3,53133
664.4,53089
664.5,53039
664.6,52989
664.7,52937
664.8,52879
664.9,52836
665.0,52800
665.1,52737
665.2,52673
665.3,52600
665.4,52530
665.5,52482
665.6,52433
665.7,52361
665.8,52282
665.9,52208
666.0,52132
666.1,52080
666.2,52015
666.3,51931
666.4,51850
666.5,51768
666.6,51686
666.7,51598
666.8,51514
666.9,51451
667.0,51394
667.1,51308
667.2,51230
667.3,51153
667.4,51075
667.5,50994
667.6,50931
667.7,50879
667.8,50803
667.9,50728
668.0,50649
668.1,50575
668.2,50525
668.3,50474
668.4,50402
668.5,50326
668.6,50258
668.7,50191
668.8,50120
668.9,50074
669.0,50029
669.1,49963
669.2,49898
669.3,49829
669.4,49768
669.5,49708
669.6,49668
669.7,49634
669.8,49573
669.9,49517
670.0,49462
670.1,49409
670.2,49354
670.3,49316
670.4,49288
670.5,49234
670.6,49179
670.7,49119
670.8,49063
670.9,49028
671.0,48990
671.1,48930
671.2,48872
671.3,48816
671.4,48759
671.5,48699
671.6,48662
671.7,48628
671.8,48573
671.9,48518
672.0,48459
672.1,48404
672.2,48349
672.3,48312
672.4,48279
672.5,48218
672.6,48160
672.7,48101
672.8,48036
672.9,47998
673.0,47954
673.1,47892
673.2,47829
673.3,47761
673.4,47698
673.5,47634
673.6,47592
673.7,47547
673.8,47478
673.9,47413
674.0,47348
674.1,47282
674.2,47210
674.3,47161
674.4,47114
674.5,47045
674.6,46976
674.7,46900
674.8,46828
674.9,46781
675.0,46723
675.1,46645
675.2,46571
675.3,46497
675.4,46423
675.5,46344
675.6,46293
675.7,46238
675.8,46166
675.9,46094
676.0,46016
676.1,45946
676.2,45876
676.3,45827
676.4,45776
676.5,45700
676.6,45627
676.7,45554
676.8,45472
676.9,45396
677.0,45342
677.1,45289
677.2,45212
677.3,45131
677.4,45055
677.5,44981
677.6,44933
677.7,44876
677.8,44801
677.9,44731
678.0,44661
678.1,44592
678.2,44517
678.3,44446
678.4,44396
678.5,44354
678.6,44286
678.7,44213
678.8,44145
678.9,44079
679.0,44010
679.1,43961
679.2,43922
679.3,43859
679.4,43797
679.5,43731
679.6,43669
679.7,43632
679.8,43595
679.9,43535
680.0,43471
680.1,43411
680.2,43350
680.3,43288
680.4,43242
680.5,43197
680.6,43129
680.7,43060
680.8,42982
680.9,42909
681.0,42835
681.1,42779
681.2,42728
681.3,42647
681.4,42572
681.5,42499
681.6,42426
681.7,42351
681.8,42294
681.9,42248
682.0,42178
682.1,42107
682.2,42030
682.3,41957
682.4,41906
682.5,41853
682.6,41777
682.7,41694
682.8,41616
682.9,41538
683.0,41454
683.1,41393
683.2,41334
683.3,41254
683.4,41175
683.5,41091
683.6,41015
683.7,40941
683.8,40885
683.9,40837
684.0,40762
684.1,40695
684.2,40630
684.3,40567
684.4,40525
684.5,40481
684.6,40421
684.7,40361
684.8,40298
684.9,40241
685.0,40185
685.1,40151
685.2,40116
685.3,40060
685.4,40009
685.5,39960
685.6,39912
685.7,39863
685.8,39837
685.9,39815
686.0,39772
686.1,39730
686.2,39685
686.3,39643
686.4,39626
686.5,39603
686.6,39561
686.7,39518
686.8,39477
686.9,39437
687.0,39394
687.1,39378
687.2,39357
687.3,39319
687.4,39282
687.5,39241
687.6,39204
687.7,39168
687.8,39153
687.9,39138
688.0,39101
688.1,39068
688.2,39035
688.3,39000
688.4,38962
688.5,38945
688.6,38930
688.7,38891
688.8,38848
688.9,38807
689.0,38764
689.1,38743
689.2,38712
689.3,38664
689.4,38619
689.5,38575
689.6,38532
689.7,38488
689.8,38447
689.9,38425
690.0,38412
690.1,38375
690.2,38335
690.3,38300
690.4,38263
690.5,38247
690.6,38229
690.7,38187
690.8,38147
690.9,38106
691.0,38061
691.1,38019
691.2,37997
691.3,37975
691.4,37929
691.5,37881
691.6,37835
691.7,37789
691.8,37743
691.9,37715
692.0,37690
692.1,37646
692.2,37601
692.3,37558
692.4,37512
692.5,37469
692.6,37445
692.7,37428
692.8,37384
692.9,37342
693.0,37298
693.1,37253
693.2,37206
693.3,37175
693.4,37153
693.5,37105
693.6,37057
693.7,37004
693.8,36954
693.9,36926
694.0,36900
694.1,36852
694.2,36801
694.3,36754
694.4,36707
694.5,36660
694.6,36631
694.7,36605
694.8,36559
694.9,36513
695.0,36463
695.1,36417
695.2,36371
695.3,36343
695.4,36320
695.5,36272
695.6,36227
695.7,36182
695.8,36137
695.9,36112
696.0,36084
696.1,36040
696.2,35997
696.3,35955
696.4,35912
696.5,35873
696.6,35854
696.7,35833
696.8,35795
696.9,35756
697.0,35722
697.1,35685
697.2,35652
697.3,35618
697.4,35604
697.5,35587
697.6,35553
697.7,35519
697.8,35488
697.9,35454
698.0,35423
698.1,35390
698.2,35357
698.3,35341
698.4,35333
698.5,35301
698.6,35272
698.7,35240
698.8,35210
698.9,35178
699.0,35143
699.1,35126
699.2,35114
699.3,35077
699.4,35041
699.5,35000
699.6,34961
699.7,34918
699.8,34894
699.9,34868
700.0,34819
700.1,34769
700.2,34721
700.3,34667
700.4,34617
700.5,34563
700.6,34529
700.7,34495
700.8,34437
700.9,34380
701.0,34328
701.1,34272
701.2,34220
701.3,34166
701.4,34131
701.5,34097
701.6,34041
701.7,33986
701.8,33935
701.9,33881
702.0,33830
702.1,33776
702.2,33744
702.3,33712
702.4,33659
702.5,33607
702.6,33559
702.7,33506
702.8,33457
702.9,33404
703.0,33372
703.1,33340
703.2,33287
703.3,33235
703.4,33187
703.5,33137
703.6,33091
703.7,33045
703.8,33019
703.9,32995
704.0,32951
704.1,32909
704.2,32871
704.3,32831
704.4,32795
