nm,INT
586.2,79150
586.3,79428
586.4,79743
586.5,80066
586.6,80342
586.7,80617
586.8,80893
586.9,81188
587.0,81471
587.1,81770
587.2,82085
587.3,82377
587.4,82649
587.5,82920
587.6,83191
587.7,83476
587.8,83785
587.9,84091
588.0,84362
588.1,84632
588.2,84925
588.3,85201
588.4,85505
588.5,85810
588.6,86090
588.7,86387
588.8,86663
588.9,86941
589.0,87221
589.1,87546
589.2,87883
589.3,88172
589.4,88462
589.5,88782
589.6,89080
589.7,89377
589.8,89705
589.9,90053
590.0,90378
590.1,90682
590.2,90986
590.3,91290
590.4,91649
590.5,92000
590.6,92307
590.7,92614
590.8,92921
590.9,93254
591.0,93566
591.1,93909
591.2,94263
591.3,94591
591.4,94900
591.5,95208
591.6,95517
591.7,95845
591.8,96199
591.9,96542
592.0,96849
592.1,97154
592.2,97484
592.3,97788
592.4,98128
592.5,98454
592.6,98754
592.7,99064
592.8,99350
592.9,99633
593.0,99933
593.1,100260
593.2,100564
593.3,100833
593.4,101101
593.5,101387
593.6,101645
593.7,101899
593.8,102187
593.9,102479
594.0,102736
594.1,102973
594.2,103208
594.3,103439
594.4,103682
594.5,103953
594.6,104214
594.7,104433
594.8,104651
594.9,104884
595.0,105098
595.1,105355
595.2,105605
595.3,105824
595.4,106030
595.5,106236
595.6,106442
595.7,106663
595.8,106873
595.9,107111
596.0,107362
596.1,107566
596.2,107783
596.3,107979
596.4,108171
596.5,108401
596.6,108635
596.7,108831
596.8,109011
596.9,109190
597.0,109381
597.1,109560
597.2,109777
597.3,109995
597.4,110176
597.5,110369
597.6,110548
597.7,110727
597.8,110908
597.9,111136
598.0,111375
598.1,111559
598.2,111744
598.3,111930
598.4,112133
598.5,112329
598.6,112559
598.7,112804
598.8,113002
598.9,113217
599.0,113414
599.1,113611
599.2,113820
599.3,114064
599.4,114313
599.5,114510
599.6,114706
599.7,114918
599.8,115117
599.9,115357
600.0,115598
600.1,115798
600.2,116010
600.3,116205
600.4,116399
600.5,116593
600.6,116836
600.7,117088
600.8,117281
600.9,117475
601.0,117688
601.1,117887
601.2,118086
601.3,118324
601.4,118584
601.5,118801
601.6,119004
601.7,119207
601.8,119409
601.9,119669
602.0,119917
602.1,120111
602.2,120302
602.3,120491
602.4,120693
602.5,120882
602.6,121111
602.7,121339
602.8,121522
602.9,121716
603.0,121895
603.1,122073
603.2,122261
603.3,122490
603.4,122711
603.5,122884
603.6,123055
603.7,123240
603.8,123411
603.9,123634
604.0,123840
604.1,124008
604.2,124181
604.3,124341
604.4,124497
604.5,124650
604.6,124860
604.7,125056
604.8,125198
604.9,125337
605.0,125482
605.1,125613
605.2,125740
605.3,125915
605.4,126091
605.5,126220
605.6,126340
605.7,126458
605.8,126575
605.9,126698
606.0,126864
606.1,127025
606.2,127137
606.3,127247
606.4,127366
606.5,127475
606.6,127640
606.7,127788
606.8,127899
606.9,128016
607.0,128125
607.1,128236
607.2,128354
607.3,128467
607.4,128617
607.5,128783
607.6,128893
607.7,129012
607.8,129121
607.9,129229
608.0,129386
608.1,129545
608.2,129658
608.3,129764
608.4,129872
608.5,129982
608.6,130100
608.7,130265
608.8,130425
608.9,130538
609.0,130659
609.1,130772
609.2,130885
609.3,130999
609.4,131163
609.5,131337
609.6,131450
609.7,131564
609.8,131680
609.9,131805
610.0,131926
610.1,132086
610.2,132263
610.3,132384
610.4,132514
610.5,132633
610.6,132752
610.7,132922
610.8,133095
610.9,133220
611.0,133337
611.1,133455
611.2,133581
611.3,133699
611.4,133865
611.5,134031
611.6,134149
611.7,134272
611.8,134386
611.9,134498
612.0,134607
612.1,134766
612.2,134935
612.3,135042
612.4,135148
612.5,135252
612.6,135360
612.7,135461
612.8,135599
612.9,135754
613.0,135851
613.1,135937
613.2,136017
613.3,136092
613.4,136220
613.5,136334
613.6,136396
613.7,136456
613.8,136514
613.9,136574
614.0,136629
614.1,136733
614.2,136836
614.3,136889
614.4,136945
614.5,136995
614.6,137043
614.7,137087
614.8,137176
614.9,137270
615.0,137303
615.1,137333
615.2,137360
615.3,137381
615.4,137458
615.5,137515
615.6,137527
615.7,137536
615.8,137541
615.9,137543
616.0,137542
616.1,137594
616.2,137634
616.3,137626
616.4,137615
616.5,137601
616.6,137583
616.7,137563
616.8,137594
616.9,137621
617.0,137594
617.1,137565
617.2,137533
617.3,137498
617.4,137459
617.5,137469
617.6,137478
617.7,137436
617.8,137392
617.9,137343
618.0,137298
618.1,137314
618.2,137314
618.3,137272
618.4,137229
618.5,137188
618.6,137147
618.7,137105
618.8,137060
618.9,137056
619.0,137069
619.1,137021
619.2,136967
619.3,136917
619.4,136868
619.5,136868
619.6,136868
619.7,136819
619.8,136774
619.9,136730
620.0,136688
620.1,136645
620.2,136655
620.3,136669
620.4,136633
620.5,136600
620.6,136566
620.7,136536
620.8,136507
620.9,136523
621.0,136550
621.1,136524
621.2,136498
621.3,136473
621.4,136447
621.5,136422
621.6,136440
621.7,136475
621.8,136453
621.9,136431
622.0,136415
622.1,136400
622.2,136438
622.3,136477
622.4,136470
622.5,136464
622.6,136461
622.7,136459
622.8,136456
622.9,136503
623.0,136548
623.1,136543
623.2,136537
623.3,136532
623.4,136527
623.5,136523
623.6,136562
623.7,136611
623.8,136608
623.9,136607
624.0,136608
624.1,136611
624.2,136614
624.3,136659
624.4,136720
624.5,136724
624.6,136730
624.7,136736
624.8,136741
624.9,136798
625.0,136843
625.1,136842
625.2,136840
625.3,136836
625.4,136829
625.5,136820
625.6,136857
625.7,136892
625.8,136877
625.9,136861
626.0,136847
626.1,136835
626.2,136823
626.3,136855
626.4,136898
626.5,136891
626.6,136885
626.7,136882
626.8,136879
626.9,136932
627.0,136971
627.1,136968
627.2,136966
627.3,136963
627.4,136958
627.5,136949
627.6,136989
627.7,137018
627.8,137001
627.9,136982
628.0,136958
628.1,136929
628.2,136897
628.3,136911
628.4,136925
628.5,136890
628.6,136851
628.7,136814
628.8,136774
628.9,136730
629.0,136734
629.1,136738
629.2,136695
629.3,136651
629.4,136600
629.5,136551
629.6,136557
629.7,136548
629.8,136499
629.9,136448
630.0,136400
630.1,136351
630.2,136300
630.3,136246
630.4,136231
630.5,136232
630.6,136178
630.7,136122
630.8,136059
630.9,135998
631.0,135985
631.1,135969
631.2,135904
631.3,135842
631.4,135780
631.5,135715
631.6,135646
631.7,135624
631.8,135603
631.9,135536
632.0,135468
632.1,135396
632.2,135333
632.3,135274
632.4,135258
632.5,135261
632.6,135212
632.7,135171
632.8,135133
632.9,135096
633.0,135063
633.1,135069
633.2,135089
633.3,135053
633.4,135011
633.5,134971
633.6,134929
633.7,134932
633.8,134931
633.9,134882
634.0,134834
634.1,134783
634.2,134732
634.3,134677
634.4,134668
634.5,134658
634.6,134601
634.7,134543
634.8,134477
634.9,134417
635.0,134357
635.1,134337
635.2,134325
635.3,134268
635.4,134212
635.5,134156
635.6,134096
635.7,134038
635.8,134016
635.9,134007
636.0,133942
636.1,133868
636.2,133798
636.3,133726
636.4,133696
636.5,133662
636.6,133579
636.7,133501
636.8,133422
636.9,133335
637.0,133254
637.1,133217
637.2,133180
637.3,133097
637.4,133008
637.5,132928
637.6,132851
637.7,132775
637.8,132739
637.9,132713
638.0,132649
638.1,132590
638.2,132536
638.3,132483
638.4,132485
638.5,132476
638.6,132433
638.7,132391
638.8,132345
638.9,132304
639.0,132262
639.1,132263
639.2,132254
639.3,132207
639.4,132159
639.5,132111
639.6,132056
639.7,132003
639.8,131992
639.9,131980
640.0,131922
640.1,131860
640.2,131802
640.3,131743
640.4,131732
640.5,131703
640.6,131636
640.7,131572
640.8,131505
640.9,131429
641.0,131356
641.1,131330
641.2,131286
641.3,131201
641.4,131107
641.5,131015
641.6,130917
641.7,130815
641.8,130704
641.9,130624
642.0,130560
642.1,130444
642.2,130325
642.3,130192
642.4,130065
642.5,129979
642.6,129892
642.7,129760
642.8,129616
642.9,129481
643.0,129345
643.1,129199
643.2,129098
643.3,129002
643.4,128864
643.5,128728
643.6,128581
643.7,128448
643.8,128317
643.9,128223
644.0,128143
644.1,128012
644.2,127891
644.3,127773
644.4,127658
644.5,127538
644.6,127456
644.7,127395
644.8,127287
644.9,127172
645.0,127068
645.1,126966
645.2,126906
645.3,126844
645.4,126740
645.5,126645
645.6,126552
645.7,126462
645.8,126367
645.9,126318
646.0,126274
646.1,126192
646.2,126113
646.3,126031
646.4,125958
646.5,125887
646.6,125851
646.7,125827
646.8,125753
646.9,125685
647.0,125615
647.1,125538
647.2,125461
647.3,125418
647.4,125385
647.5,125301
647.6,125206
647.7,125116
647.8,125025
647.9,124971
648.0,124911
648.1,124807
648.2,124707
648.3,124606
648.4,124505
648.5,124396
648.6,124330
648.7,124269
648.8,124167
648.9,124058
649.0,123959
649.1,123862
649.2,123765
649.3,123701
649.4,123644
649.5,123548
649.6,123451
649.7,123351
649.8,123242
649.9,123182
650.0,123110
650.1,123002
650.2,122892
650.3,122771
650.4,122660
650.5,122549
650.6,122478
650.7,122403
650.8,122287
650.9,122178
651.0,122069
651.1,121951
651.2,121841
651.3,121772
651.4,121704
651.5,121593
651.6,121476
651.7,121368
651.8,121260
651.9,121199
652.0,121121
652.1,121009
652.2,120902
652.3,120795
652.4,120687
652.5,120568
652.6,120499
652.7,120418
652.8,120298
652.9,120170
653.0,120048
653.1,119922
653.2,119795
653.3,119659
653.4,119554
653.5,119467
653.6,119330
653.7,119192
653.8,119039
653.9,118894
654.0,118791
654.1,118687
654.2,118542
654.3,118389
654.4,118249
654.5,118115
654.6,118031
654.7,117933
654.8,117806
654.9,117690
655.0,117577
655.1,117459
655.2,117352
655.3,117249
655.4,117180
655.5,117123
655.6,117014
655.7,116912
655.8,116810
655.9,116709
656.0,116602
656.1,116533
656.2,116482
656.3,116385
656.4,116289
656.5,116188
656.6,116097
656.7,116050
656.8,116003
656.9,115916
657.0,115839
657.1,115766
657.2,115697
657.3,115628
657.4,115606
657.5,115589
657.6,115533
657.7,115478
657.8,115418
657.9,115365
658.0,115312
658.1,115292
658.2,115281
658.3,115218
658.4,115158
658.5,115096
658.6,115032
658.7,114963
658.8,114926
658.9,114904
659.0,114828
659.1,114742
659.2,114660
659.3,114576
659.4,114531
659.5,114480
659.6,114380
659.7,114285
659.8,114190
659.9,114094
660.0,113992
660.1,113937
660.2,113886
660.3,113794
660.4,113703
660.5,113607
660.6,113518
660.7,113431
660.8,113379
660.9,113334
661.0,113246
661.1,113159
661.2,113070
661.3,112974
661.4,112930
661.5,112873
661.6,112779
661.7,112683
661.8,112579
661.9,112481
662.0,112383
662.1,112328
662.2,112269
662.3,112167
662.4,112072
662.5,111981
662.6,111893
662.7,111802
662.8,111761
662.9,111726
663.0,111651
663.1,111576
663.2,111509
663.3,111444
663.4,111432
663.5,111404
663.6,111338
663.7,111275
663.8,111212
663.9,111149
664.0,111079
664.1,111062
664.2,111030
664.3,110958
664.4,110883
664.5,110798
664.6,110717
664.7,110635
664.8,110546
664.9,110492
665.0,110455
665.1,110363
665.2,110268
665.3,110164
665.4,110064
665.5,110010
665.6,109954
665.7,109850
665.8,109736
665.9,109628
666.0,109518
666.1,109459
666.2,109377
666.3,109253
666.4,109132
666.5,109008
666.6,108879
666.7,108738
666.8,108599
666.9,108499
667.0,108405
667.1,108249
667.2,108100
667.3,107947
667.4,107792
667.5,107626
667.6,107497
667.7,107389
667.8,107226
667.9,107062
668.0,106885
668.1,106717
668.2,106598
668.3,106480
668.4,106314
668.5,106140
668.6,105981
668.7,105824
668.8,105659
668.9,105545
669.0,105438
669.1,105289
669.2,105142
669.3,104985
669.4,104840
669.5,104697
669.6,104592
669.7,104499
669.8,104348
669.9,104207
670.0,104066
670.1,103924
670.2,103773
670.3,103660
670.4,103568
670.5,103424
670.6,103279
670.7,103123
670.8,102976
670.9,102877
671.0,102773
671.1,102619
671.2,102476
671.3,102335
671.4,102194
671.5,102044
671.6,101945
671.7,101851
671.8,101713
671.9,101575
672.0,101428
672.1,101293
672.2,101159
672.3,101065
672.4,100983
672.5,100842
672.6,100712
672.7,100582
672.8,100442
672.9,100361
673.0,100269
673.1,100138
673.2,100005
673.3,99861
673.4,99727
673.5,99592
673.6,99503
673.7,99409
673.8,99267
673.9,99132
674.0,98997
674.1,98861
674.2,98716
674.3,98621
674.4,98531
674.5,98396
674.6,98261
674.7,98113
674.8,97976
674.9,97896
675.0,97797
675.1,97660
675.2,97531
675.3,97403
675.4,97275
675.5,97138
675.6,97061
675.7,96972
675.8,96846
675.9,96718
676.0,96579
676.1,96450
676.2,96323
676.3,96243
676.4,96160
676.5,96029
676.6,95910
676.7,95792
676.8,95668
676.9,95554
677.0,95490
677.1,95428
677.2,95319
677.3,95205
677.4,95101
677.5,94999
677.6,94952
677.7,94886
677.8,94783
677.9,94687
678.0,94593
678.1,94503
678.2,94410
678.3,94324
678.4,94280
678.5,94253
678.6,94172
678.7,94088
678.8,94014
678.9,93941
679.0,93864
679.1,93828
679.2,93809
679.3,93736
679.4,93664
679.5,93586
679.6,93512
679.7,93484
679.8,93454
679.9,93373
680.0,93285
680.1,93202
680.2,93117
680.3,93030
680.4,92982
680.5,92941
680.6,92854
680.7,92767
680.8,92673
680.9,92587
681.0,92503
681.1,92458
681.2,92426
681.3,92336
681.4,92249
681.5,92158
681.6,92064
681.7,91960
681.8,91891
681.9,91839
682.0,91729
682.1,91614
682.2,91485
682.3,91360
682.4,91281
682.5,91199
682.6,91067
682.7,90925
682.8,90792
682.9,90656
683.0,90510
683.1,90413
683.2,90319
683.3,90178
683.4,90036
683.5,89880
683.6,89733
683.7,89588
683.8,89482
683.9,89387
684.0,89232
684.1,89088
684.2,88944
684.3,88800
684.4,88699
684.5,88592
684.6,88450
684.7,88309
684.8,88157
684.9,88020
685.0,87885
685.1,87799
685.2,87710
685.3,87575
685.4,87449
685.5,87327
685.6,87208
685.7,87082
685.8,87007
685.9,86935
686.0,86817
686.1,86697
686.2,86565
686.3,86442
686.4,86374
686.5,86290
686.6,86164
686.7,86031
686.8,85908
686.9,85787
687.0,85658
687.1,85589
687.2,85510
687.3,85392
687.4,85272
687.5,85142
687.6,85023
687.7,84904
687.8,84830
687.9,84752
688.0,84625
688.1,84506
688.2,84386
688.3,84267
688.4,84141
688.5,84065
688.6,83993
688.7,83873
688.8,83746
688.9,83627
689.0,83507
689.1,83438
689.2,83347
689.3,83218
689.4,83095
689.5,82972
689.6,82851
689.7,82722
689.8,82600
689.9,82518
690.0,82453
690.1,82334
690.2,82206
690.3,82089
690.4,81970
690.5,81897
690.6,81820
690.7,81697
690.8,81582
690.9,81470
691.0,81352
691.1,81243
691.2,81184
691.3,81128
691.4,81028
691.5,80924
691.6,80827
691.7,80730
691.8,80632
691.9,80568
692.0,80509
692.1,80405
692.2,80300
692.3,80191
692.4,80072
692.5,79957
692.6,79880
692.7,79813
692.8,79686
692.9,79567
693.0,79447
693.1,79325
693.2,79196
693.3,79104
693.4,79031
693.5,78905
693.6,78778
693.7,78641
693.8,78513
693.9,78430
694.0,78348
694.1,78218
694.2,78079
694.3,77949
694.4,77816
694.5,77683
694.6,77583
694.7,77486
694.8,77348
694.9,77206
695.0,77049
695.1,76902
695.2,76756
695.3,76644
695.4,76543
695.5,76386
695.6,76241
695.7,76097
695.8,75956
695.9,75856
696.0,75752
696.1,75618
696.2,75488
696.3,75361
696.4,75228
696.5,75106
696.6,75029
696.7,74948
696.8,74835
696.9,74720
697.0,74615
697.1,74505
697.2,74406
697.3,74304
697.4,74246
697.5,74187
697.6,74094
697.7,74000
697.8,73914
697.9,73822
698.0,73738
698.1,73651
698.2,73564
698.3,73516
698.4,73486
698.5,73407
698.6,73335
698.7,73257
698.8,73186
698.9,73113
699.0,73037
699.1,72999
699.2,72974
699.3,72897
699.4,72824
699.5,72743
699.6,72668
699.7,72587
699.8,72549
699.9,72509
700.0,72423
700.1,72338
700.2,72258
700.3,72170
700.4,72088
700.5,71999
700.6,71952
700.7,71903
700.8,71807
700.9,71711
701.0,71620
701.1,71519
701.2,71424
701.3,71322
701.4,71261
701.5,71199
701.6,71092
701.7,70986
701.8,70888
701.9,70781
702.0,70682
702.1,70578
702.2,70518
702.3,70459
702.4,70356
702.5,70256
702.6,70163
702.7,70061
702.8,69967
702.9,69866
703.0,69805
703.1,69743
703.2,69635
703.3,69527
703.4,69426
703.5,69315
703.6,69212
703.7,69106
703.8,69043
703.9,68983
704.0,68883
