nm,INT
590.4,108063
590.5,108433
590.6,108751
590.7,109071
590.8,109391
590.9,109737
591.0,110061
591.1,110420
591.2,110790
591.3,111127
591.4,111443
591.5,111758
591.6,112071
591.7,112404
591.8,112769
591.9,113122
592.0,113435
592.1,113747
592.2,114090
592.3,114407
592.4,114771
592.5,115121
592.6,115443
592.7,115779
592.8,116092
592.9,116405
593.0,116741
593.1,117113
593.2,117463
593.3,117776
593.4,118092
593.5,118434
593.6,118747
593.7,119060
593.8,119417
593.9,119785
594.0,120115
594.1,120424
594.2,120730
594.3,121035
594.4,121357
594.5,121715
594.6,122061
594.7,122359
594.8,122656
594.9,122976
595.0,123269
595.1,123610
595.2,123946
595.3,124244
595.4,124523
595.5,124798
595.6,125068
595.7,125352
595.8,125619
595.9,125914
596.0,126221
596.1,126472
596.2,126740
596.3,126981
596.4,127219
596.5,127502
596.6,127791
596.7,128037
596.8,128266
596.9,128493
597.0,128735
597.1,128961
597.2,129231
597.3,129499
597.4,129722
597.5,129957
597.6,130173
597.7,130389
597.8,130603
597.9,130872
598.0,131152
598.1,131366
598.2,131580
598.3,131792
598.4,132020
598.5,132238
598.6,132491
598.7,132761
598.8,132973
598.9,133202
599.0,133412
599.1,133624
599.2,133848
599.3,134113
599.4,134388
599.5,134604
599.6,134821
599.7,135058
599.8,135283
599.9,135557
600.0,135831
600.1,136057
600.2,136297
600.3,136518
600.4,136739
600.5,136961
600.6,137239
600.7,137529
600.8,137750
600.9,137970
601.0,138211
601.1,138433
601.2,138652
601.3,138916
601.4,139203
601.5,139436
601.6,139653
601.7,139867
601.8,140079
601.9,140360
602.0,140628
602.1,140837
602.2,141044
602.3,141250
602.4,141470
602.5,141675
602.6,141928
602.7,142178
602.8,142375
602.9,142581
603.0,142768
603.1,142950
603.2,143139
603.3,143374
603.4,143600
603.5,143768
603.6,143935
603.7,144115
603.8,144280
603.9,144507
604.0,144715
604.1,144882
604.2,145054
604.3,145213
604.4,145370
604.5,145527
604.6,145751
604.7,145961
604.8,146113
604.9,146264
605.0,146425
605.1,146570
605.2,146715
605.3,146915
605.4,147120
605.5,147270
605.6,147409
605.7,147546
605.8,147682
605.9,147825
606.0,148021
606.1,148212
606.2,148344
606.3,148476
606.4,148619
606.5,148752
606.6,148952
606.7,149133
606.8,149272
606.9,149417
607.0,149552
607.1,149686
607.2,149831
607.3,149970
607.4,150153
607.5,150355
607.6,150490
607.7,150635
607.8,150767
607.9,150900
608.0,151090
608.1,151284
608.2,151423
608.3,151554
608.4,151684
608.5,151814
608.6,151952
608.7,152145
608.8,152331
608.9,152461
609.0,152598
609.1,152725
609.2,152849
609.3,152973
609.4,153152
609.5,153340
609.6,153456
609.7,153569
609.8,153680
609.9,153797
610.0,153907
610.1,154061
610.2,154233
610.3,154338
610.4,154452
610.5,154557
610.6,154661
610.7,154824
610.8,154991
610.9,155101
611.0,155204
611.1,155306
611.2,155416
611.3,155517
611.4,155674
611.5,155829
611.6,155925
611.7,156026
611.8,156117
611.9,156205
612.0,156292
612.1,156435
612.2,156586
612.3,156667
612.4,156746
612.5,156823
612.6,156905
612.7,156983
612.8,157107
612.9,157253
613.0,157333
613.1,157407
613.2,157480
613.3,157553
613.4,157694
613.5,157823
613.6,157894
613.7,157963
613.8,158032
613.9,158104
614.0,158171
614.1,158297
614.2,158422
614.3,158489
614.4,158561
614.5,158626
614.6,158692
614.7,158759
614.8,158884
614.9,159020
615.0,159088
615.1,159155
615.2,159228
615.3,159296
615.4,159430
615.5,159544
615.6,159609
615.7,159675
615.8,159735
615.9,159794
616.0,159851
616.1,159975
616.2,160085
616.3,160138
616.4,160190
616.5,160241
616.6,160297
616.7,160350
616.8,160461
616.9,160574
617.0,160628
617.1,160680
617.2,160732
617.3,160784
617.4,160839
617.5,160950
617.6,161058
617.7,161106
617.8,161153
617.9,161204
618.0,161250
618.1,161363
618.2,161453
618.3,161492
618.4,161530
618.5,161563
618.6,161595
618.7,161625
618.8,161654
618.9,161730
619.0,161824
619.1,161847
619.2,161874
619.3,161899
619.4,161923
619.5,162006
619.6,162090
619.7,162114
619.8,162138
619.9,162162
620.0,162184
620.1,162208
620.2,162290
620.3,162370
620.4,162392
620.5,162414
620.6,162437
620.7,162457
620.8,162476
620.9,162548
621.0,162629
621.1,162643
621.2,162655
621.3,162663
621.4,162667
621.5,162666
621.6,162711
621.7,162773
621.8,162765
621.9,162751
622.0,162733
622.1,162712
622.2,162745
622.3,162774
622.4,162740
622.5,162706
622.6,162666
622.7,162621
622.8,162566
622.9,162568
623.0,162569
623.1,162508
623.2,162440
623.3,162374
623.4,162306
623.5,162235
623.6,162211
623.7,162196
623.8,162120
623.9,162042
624.0,161960
624.1,161870
624.2,161782
624.3,161742
624.4,161721
624.5,161630
624.6,161529
624.7,161435
624.8,161340
624.9,161301
625.0,161253
625.1,161157
625.2,161062
625.3,160967
625.4,160864
625.5,160771
625.6,160738
625.7,160707
625.8,160620
625.9,160531
626.0,160450
626.1,160373
626.2,160297
626.3,160273
626.4,160262
626.5,160194
626.6,160129
626.7,160067
626.8,160005
626.9,160015
627.0,160013
627.1,159967
627.2,159924
627.3,159887
627.4,159856
627.5,159830
627.6,159868
627.7,159900
627.8,159885
627.9,159872
628.0,159861
628.1,159853
628.2,159847
628.3,159898
628.4,159950
628.5,159948
628.6,159945
628.7,159942
628.8,159940
628.9,159939
629.0,159995
629.1,160051
629.2,160052
629.3,160053
629.4,160055
629.5,160056
629.6,160122
629.7,160168
629.8,160167
629.9,160163
630.0,160157
630.1,160149
630.2,160137
630.3,160120
630.4,160143
630.5,160182
630.6,160152
630.7,160116
630.8,160073
630.9,160029
631.0,160037
631.1,160041
631.2,159985
631.3,159930
631.4,159873
631.5,159815
631.6,159752
631.7,159742
631.8,159733
631.9,159668
632.0,159602
632.1,159528
632.2,159457
632.3,159385
632.4,159356
632.5,159340
632.6,159254
632.7,159172
632.8,159089
632.9,158999
633.0,158912
633.1,158872
633.2,158851
633.3,158766
633.4,158676
633.5,158595
633.6,158515
633.7,158491
633.8,158465
633.9,158384
634.0,158308
634.1,158231
634.2,158154
634.3,158073
634.4,158046
634.5,158021
634.6,157942
634.7,157863
634.8,157774
634.9,157691
635.0,157609
635.1,157572
635.2,157543
635.3,157461
635.4,157378
635.5,157294
635.6,157202
635.7,157112
635.8,157067
635.9,157037
636.0,156941
636.1,156834
636.2,156731
636.3,156623
636.4,156563
636.5,156495
636.6,156367
636.7,156243
636.8,156115
636.9,155975
637.0,155839
637.1,155756
637.2,155670
637.3,155530
637.4,155381
637.5,155242
637.6,155103
637.7,154963
637.8,154861
637.9,154764
638.0,154619
638.1,154474
638.2,154326
638.3,154165
638.4,154067
638.5,153954
638.6,153797
638.7,153637
638.8,153463
638.9,153303
639.0,153140
639.1,153022
639.2,152896
639.3,152732
639.4,152569
639.5,152407
639.6,152235
639.7,152075
639.8,151970
639.9,151867
