nm,INT
520.6,75
520.7,78
520.8,82
520.9,85
521.0,89
521.1,92
521.2,96
521.3,99
521.4,103
521.5,106
521.6,110
521.7,113
521.8,117
521.9,120
522.0,124
522.1,127
522.2,131
522.3,135
522.4,139
522.5,143
522.6,147
522.7,151
522.8,155
522.9,160
523.0,164
523.1,169
523.2,174
523.3,179
523.4,183
523.5,188
523.6,193
523.7,198
523.8,203
523.9,208
524.0,213
524.1,219
524.2,224
524.3,229
524.4,234
524.5,240
524.6,246
524.7,252
524.8,258
524.9,265
525.0,272
525.1,279
525.2,287
525.3,295
525.4,303
525.5,312
525.6,321
525.7,331
525.8,340
525.9,350
526.0,359
526.1,369
526.2,379
526.3,389
526.4,399
526.5,410
526.6,421
526.7,431
526.8,442
526.9,453
527.0,465
527.1,477
527.2,489
527.3,502
527.4,515
527.5,527
527.6,540
527.7,553
527.8,566
527.9,578
528.0,591
528.1,603
528.2,614
528.3,625
528.4,637
528.5,648
528.6,660
528.7,671
528.8,682
528.9,693
529.0,704
529.1,715
529.2,726
529.3,736
529.4,747
529.5,757
529.6,767
529.7,777
529.8,787
529.9,796
530.0,806
530.1,816
530.2,826
530.3,836
530.4,846
530.5,857
530.6,867
530.7,878
530.8,889
530.9,900
531.0,912
531.1,924
531.2,936
531.3,949
531.4,962
531.5,975
531.6,988
531.7,1002
531.8,1015
531.9,1029
532.0,1043
532.1,1057
532.2,1070
532.3,1084
532.4,1098
532.5,1112
532.6,1127
532.7,1142
532.8,1158
532.9,1172
533.0,1188
533.1,1205
533.2,1223
533.3,1240
533.4,1258
533.5,1276
533.6,1295
533.7,1313
533.8,1332
533.9,1351
534.0,1371
534.1,1390
534.2,1409
534.3,1428
534.4,1447
534.5,1465
534.6,1484
534.7,1503
534.8,1521
534.9,1540
535.0,1558
535.1,1576
535.2,1594
535.3,1612
535.4,1630
535.5,1648
535.6,1666
535.7,1683
535.8,1700
535.9,1718
536.0,1733
536.1,1750
536.2,1767
536.3,1783
536.4,1799
536.5,1815
536.6,1831
536.7,1846
536.8,1861
536.9,1876
537.0,1891
537.1,1905
537.2,1919
537.3,1932
537.4,1946
537.5,1958
537.6,1969
537.7,1981
537.8,1993
537.9,2004
538.0,2016
538.1,2027
538.2,2038
538.3,2050
538.4,2061
538.5,2074
538.6,2086
538.7,2098
538.8,2110
538.9,2123
539.0,2136
539.1,2149
539.2,2161
539.3,2175
539.4,2188
539.5,2202
539.6,2216
539.7,2231
539.8,2245
539.9,2260
540.0,2275
540.1,2291
540.2,2307
540.3,2323
540.4,2340
540.5,2357
540.6,2374
540.7,2391
540.8,2409
540.9,2427
541.0,2447
541.1,2466
541.2,2486
541.3,2506
541.4,2527
541.5,2548
541.6,2568
541.7,2589
541.8,2610
541.9,2632
542.0,2654
542.1,2675
542.2,2695
542.3,2717
542.4,2741
542.5,2764
542.6,2787
542.7,2811
542.8,2835
542.9,2858
543.0,2882
543.1,2906
543.2,2930
543.3,2953
543.4,2975
543.5,2998
543.6,3020
543.7,3042
543.8,3062
543.9,3083
544.0,3104
544.1,3124
544.2,3146
544.3,3167
544.4,3188
544.5,3208
544.6,3229
544.7,3249
544.8,3270
544.9,3291
545.0,3311
545.1,3331
545.2,3351
545.3,3370
545.4,3390
545.5,3410
545.6,3429
545.7,3448
545.8,3467
545.9,3486
546.0,3505
546.1,3523
546.2,3542
546.3,3560
546.4,3579
546.5,3598
546.6,3618
546.7,3639
546.8,3659
546.9,3681
547.0,3703
547.1,3727
547.2,3751
547.3,3776
547.4,3801
547.5,3827
547.6,3853
547.7,3881
547.8,3909
547.9,3939
548.0,3969
548.1,3999
548.2,4030
548.3,4064
548.4,4098
548.5,4133
548.6,4167
548.7,4203
548.8,4239
548.9,4277
549.0,4317
549.1,4358
549.2,4399
549.3,4441
549.4,4485
549.5,4529
549.6,4576
549.7,4623
549.8,4671
549.9,4719
550.0,4768
550.1,4818
550.2,4870
550.3,4922
550.4,4973
550.5,5025
550.6,5078
550.7,5132
550.8,5187
550.9,5242
551.0,5297
551.1,5352
551.2,5408
551.3,5465
551.4,5524
551.5,5584
551.6,5643
551.7,5703
551.8,5764
551.9,5824
552.0,5887
552.1,5951
552.2,6013
552.3,6076
552.4,6139
552.5,6202
552.6,6267
552.7,6335
552.8,6403
552.9,6467
553.0,6532
553.1,6598
553.2,6665
553.3,6733
553.4,6803
553.5,6871
553.6,6939
553.7,7008
553.8,7078
553.9,7150
554.0,7223
554.1,7294
554.2,7365
554.3,7436
554.4,7510
554.5,7584
554.6,7657
554.7,7731
554.8,7805
554.9,7879
555.0,7955
555.1,8032
555.2,8111
555.3,8188
555.4,8266
555.5,8345
555.6,8427
555.7,8509
555.8,8589
555.9,8670
556.0,8751
556.1,8833
556.2,8916
556.3,9001
556.4,9087
556.5,9171
556.6,9254
556.7,9338
556.8,9423
556.9,9509
557.0,9597
557.1,9684
557.2,9777
557.3,9864
557.4,9952
557.5,10043
557.6,10135
557.7,10225
557.8,10316
557.9,10408
558.0,10499
558.1,10594
558.2,10689
558.3,10781
558.4,10874
558.5,10966
558.6,11058
558.7,11152
558.8,11247
558.9,11338
559.0,11429
559.1,11521
559.2,11614
559.3,11710
559.4,11806
559.5,11899
559.6,11992
559.7,12086
559.8,12181
559.9,12279
560.0,12378
560.1,12473
560.2,12569
560.3,12666
560.4,12763
560.5,12864
560.6,12967
560.7,13066
560.8,13167
560.9,13269
561.0,13372
561.1,13479
561.2,13587
561.3,13692
561.4,13797
561.5,13904
561.6,14019
561.7,14129
561.8,14241
561.9,14354
562.0,14463
562.1,14573
562.2,14684
562.3,14795
562.4,14911
562.5,15029
562.6,15142
562.7,15256
562.8,15370
562.9,15491
563.0,15611
563.1,15728
563.2,15847
563.3,15966
563.4,16087
563.5,16209
563.6,16336
563.7,16466
563.8,16592
563.9,16720
564.0,16847
564.1,16982
564.2,17115
564.3,17245
564.4,17375
564.5,17506
564.6,17637
564.7,17768
564.8,17904
564.9,18042
565.0,18175
565.1,18310
565.2,18446
565.3,18583
565.4,18725
565.5,18870
565.6,19010
565.7,19151
565.8,19293
565.9,19445
566.0,19599
566.1,19749
566.2,19893
566.3,20038
566.4,20184
566.5,20330
566.6,20482
566.7,20635
566.8,20783
566.9,20932
567.0,21081
567.1,21230
567.2,21384
567.3,21539
567.4,21687
567.5,21836
567.6,21984
567.7,22132
567.8,22285
567.9,22438
568.0,22585
568.1,22732
568.2,22880
568.3,23027
568.4,23182
568.5,23336
568.6,23486
568.7,23636
568.8,23785
568.9,23936
569.0,24092
569.1,24249
569.2,24400
569.3,24551
569.4,24703
569.5,24855
569.6,25014
569.7,25173
569.8,25326
569.9,25481
570.0,25635
570.1,25790
570.2,25950
570.3,26117
570.4,26281
570.5,26436
570.6,26592
570.7,26747
570.8,26903
570.9,27064
571.0,27228
571.1,27386
571.2,27544
571.3,27705
571.4,27873
571.5,28041
571.6,28205
571.7,28370
571.8,28535
571.9,28701
572.0,28867
572.1,29039
572.2,29213
572.3,29382
572.4,29551
572.5,29720
572.6,29898
572.7,30076
572.8,30249
572.9,30424
573.0,30600
573.1,30777
573.2,30955
573.3,31138
573.4,31324
573.5,31502
573.6,31680
573.7,31857
573.8,32035
573.9,32217
574.0,32401
574.1,32577
574.2,32754
574.3,32932
574.4,33120
574.5,33306
574.6,33488
574.7,33672
574.8,33873
574.9,34058
575.0,34245
575.1,34440
575.2,34637
575.3,34826
575.4,35016
575.5,35207
575.6,35398
575.7,35598
575.8,35798
575.9,35989
576.0,36181
576.1,36373
576.2,36563
576.3,36761
576.4,36959
576.5,37148
576.6,37336
576.7,37523
576.8,37711
576.9,37907
577.0,38105
577.1,38291
577.2,38466
577.3,38655
577.4,38847
577.5,39040
577.6,39234
577.7,39428
577.8,39606
577.9,39806
578.0,39998
578.1,40178
578.2,40367
578.3,40541
578.4,40736
578.5,40930
578.6,41111
578.7,41281
578.8,41464
578.9,41650
579.0,41835
579.1,42019
579.2,42204
579.3,42403
579.4,42584
579.5,42764
579.6,42954
579.7,43149
579.8,43337
579.9,43512
580.0,43685
580.1,43856
580.2,44036
580.3,44224
580.4,44405
580.5,44572
580.6,44739
580.7,44920
580.8,45086
580.9,45266
581.0,45441
581.1,45609
581.2,45785
581.3,45949
581.4,46113
581.5,46290
581.6,46477
581.7,46656
581.8,46824
581.9,46993
582.0,47176
582.1,47344
582.2,47512
582.3,47695
582.4,47883
582.5,48060
582.6,48227
582.7,48395
582.8,48564
582.9,48746
583.0,48940
583.1,49130
583.2,49308
583.3,49500
583.4,49680
583.5,49861
583.6,50064
583.7,50271
583.8,50466
583.9,50651
584.0,50837
584.1,51025
584.2,51228
584.3,51422
584.4,51627
584.5,51838
584.6,52030
584.7,52238
584.8,52428
584.9,52618
585.0,52827
585.1,53043
585.2,53245
585.3,53435
585.4,53626
585.5,53832
585.6,54028
585.7,54240
585.8,54453
585.9,54651
586.0,54862
586.1,55056
586.2,55250
586.3,55443
586.4,55662
586.5,55885
586.6,56074
586.7,56264
586.8,56452
586.9,56652
587.0,56843
587.1,57046
587.2,57261
587.3,57460
587.4,57645
587.5,57829
587.6,58014
587.7,58207
587.8,58416
587.9,58624
588.0,58807
588.1,58990
588.2,59189
588.3,59375
588.4,59582
588.5,59788
588.6,59976
588.7,60177
588.8,60362
588.9,60547
589.0,60731
589.1,60943
589.2,61159
589.3,61340
589.4,61520
589.5,61715
589.6,61896
589.7,62074
589.8,62271
589.9,62480
590.0,62671
590.1,62849
590.2,63026
590.3,63203
590.4,63415
590.5,63620
590.6,63795
590.7,63969
590.8,64142
590.9,64330
591.0,64506
591.1,64704
591.2,64909
591.3,65096
591.4,65273
591.5,65451
591.6,65630
591.7,65822
591.8,66035
591.9,66243
592.0,66425
592.1,66609
592.2,66809
592.3,66994
592.4,67207
592.5,67413
592.6,67604
592.7,67803
592.8,67989
592.9,68175
593.0,68375
593.1,68595
593.2,68803
593.3,68988
593.4,69175
593.5,69377
593.6,69561
593.7,69745
593.8,69953
593.9,70169
594.0,70363
594.1,70546
594.2,70730
594.3,70913
594.4,71107
594.5,71322
594.6,71531
594.7,71712
594.8,71892
594.9,72087
595.0,72266
595.1,72474
595.2,72680
595.3,72864
595.4,73037
595.5,73210
595.6,73382
595.7,73565
595.8,73739
595.9,73930
596.0,74127
596.1,74291
596.2,74466
596.3,74623
596.4,74777
596.5,74957
596.6,75140
596.7,75297
596.8,75442
596.9,75586
597.0,75739
597.1,75883
597.2,76052
597.3,76219
597.4,76360
597.5,76508
597.6,76645
597.7,76780
597.8,76914
597.9,77079
598.0,77250
598.1,77381
598.2,77511
598.3,77640
598.4,77777
598.5,77908
598.6,78058
598.7,78217
598.8,78343
598.9,78477
599.0,78598
599.1,78718
599.2,78844
599.3,78994
599.4,79149
599.5,79269
599.6,79389
599.7,79519
599.8,79641
599.9,79790
600.0,79939
600.1,80059
600.2,80185
600.3,80301
600.4,80414
600.5,80526
600.6,80670
600.7,80820
600.8,80930
600.9,81040
601.0,81161
601.1,81273
601.2,81384
601.3,81522
601.4,81674
601.5,81795
601.6,81907
601.7,82019
601.8,82129
601.9,82278
602.0,82419
602.1,82525
602.2,82630
602.3,82732
602.4,82839
602.5,82938
602.6,83066
602.7,83193
602.8,83287
602.9,83386
603.0,83476
603.1,83564
603.2,83657
603.3,83780
603.4,83899
603.5,83987
603.6,84075
603.7,84171
603.8,84261
603.9,84388
604.0,84504
604.1,84595
604.2,84691
604.3,84779
604.4,84867
604.5,84953
604.6,85078
604.7,85196
604.8,85281
604.9,85365
605.0,85455
605.1,85538
605.2,85622
605.3,85740
605.4,85861
605.5,85954
605.6,86041
605.7,86127
605.8,86213
605.9,86305
606.0,86427
606.1,86546
606.2,86630
606.3,86714
606.4,86803
606.5,86886
606.6,87007
606.7,87117
606.8,87203
606.9,87292
607.0,87375
607.1,87458
607.2,87549
607.3,87636
607.4,87751
607.5,87878
607.6,87966
607.7,88062
607.8,88148
607.9,88235
608.0,88356
608.1,88479
608.2,88570
608.3,88655
608.4,88739
608.5,88822
608.6,88908
608.7,89025
608.8,89139
608.9,89219
609.0,89303
609.1,89379
609.2,89455
609.3,89531
609.4,89640
609.5,89755
609.6,89828
609.7,89901
609.8,89973
609.9,90051
610.0,90124
610.1,90222
610.2,90331
610.3,90400
610.4,90473
610.5,90540
610.6,90605
610.7,90703
610.8,90802
610.9,90865
611.0,90923
611.1,90980
611.2,91041
611.3,91097
611.4,91185
611.5,91271
611.6,91320
611.7,91370
611.8,91414
611.9,91455
612.0,91494
612.1,91562
612.2,91632
612.3,91660
612.4,91683
612.5,91703
612.6,91722
612.7,91737
612.8,91778
612.9,91829
613.0,91838
613.1,91844
613.2,91847
613.3,91848
613.4,91886
613.5,91914
613.6,91910
613.7,91903
613.8,91894
613.9,91883
614.0,91870
614.1,91890
614.2,91909
614.3,91893
614.4,91876
614.5,91858
614.6,91840
614.7,91819
614.8,91828
614.9,91842
615.0,91820
615.1,91798
615.2,91774
615.3,91752
615.4,91771
615.5,91780
615.6,91761
615.7,91744
615.8,91730
615.9,91720
616.0,91710
616.1,91737
616.2,91761
616.3,91756
616.4,91754
616.5,91753
616.6,91753
616.7,91756
616.8,91794
616.9,91833
617.0,91840
617.1,91849
617.2,91858
617.3,91868
617.4,91878
617.5,91921
617.6,91964
617.7,91973
617.8,91982
617.9,91992
618.0,92003
618.1,92052
618.2,92092
618.3,92104
618.4,92118
618.5,92131
618.6,92144
618.7,92158
618.8,92172
618.9,92214
619.0,92266
619.1,92277
619.2,92289
619.3,92298
619.4,92306
619.5,92348
619.6,92390
619.7,92398
619.8,92405
619.9,92409
620.0,92412
620.1,92414
620.2,92447
620.3,92480
620.4,92476
620.5,92471
620.6,92462
620.7,92452
620.8,92441
620.9,92458
621.0,92481
621.1,92467
621.2,92451
621.3,92434
621.4,92414
621.5,92394
621.6,92403
621.7,92421
621.8,92401
621.9,92379
622.0,92359
622.1,92340
622.2,92355
622.3,92372
622.4,92356
622.5,92342
622.6,92329
622.7,92315
622.8,92301
622.9,92318
623.0,92336
623.1,92318
623.2,92299
623.3,92281
623.4,92261
623.5,92242
623.6,92251
623.7,92267
623.8,92249
623.9,92232
624.0,92216
624.1,92200
624.2,92185
624.3,92197
624.4,92219
624.5,92201
624.6,92179
624.7,92158
624.8,92135
624.9,92143
625.0,92143
625.1,92112
625.2,92078
625.3,92041
625.4,91999
625.5,91956
625.6,91945
625.7,91932
625.8,91883
625.9,91829
626.0,91776
626.1,91723
626.2,91669
626.3,91642
626.4,91620
626.5,91564
626.6,91509
626.7,91452
626.8,91392
626.9,91372
627.0,91342
627.1,91282
627.2,91217
627.3,91156
627.4,91091
627.5,91025
627.6,90990
627.7,90949
627.8,90882
627.9,90815
628.0,90748
628.1,90677
628.2,90611
628.3,90580
628.4,90550
628.5,90488
628.6,90423
628.7,90364
628.8,90305
628.9,90242
629.0,90213
629.1,90185
629.2,90125
629.3,90066
629.4,90002
629.5,89941
629.6,89917
629.7,89881
629.8,89817
629.9,89750
630.0,89688
630.1,89625
630.2,89562
630.3,89494
630.4,89451
630.5,89420
630.6,89354
630.7,89288
630.8,89218
630.9,89152
631.0,89119
631.1,89082
631.2,89013
631.3,88948
631.4,88884
631.5,88820
631.6,88752
631.7,88716
631.8,88682
631.9,88618
632.0,88553
632.1,88484
632.2,88422
632.3,88361
632.4,88326
632.5,88300
632.6,88237
632.7,88180
632.8,88122
632.9,88059
633.0,87999
633.1,87966
633.2,87943
633.3,87886
633.4,87823
633.5,87765
633.6,87708
633.7,87681
633.8,87655
633.9,87599
634.0,87549
634.1,87501
634.2,87454
634.3,87406
634.4,87391
634.5,87381
634.6,87343
634.7,87309
634.8,87273
634.9,87240
635.0,87208
635.1,87203
635.2,87205
635.3,87178
635.4,87150
635.5,87121
635.6,87088
635.7,87054
635.8,87044
635.9,87042
636.0,87006
636.1,86965
636.2,86925
636.3,86884
636.4,86871
636.5,86856
636.6,86810
636.7,86766
636.8,86721
636.9,86671
637.0,86622
637.1,86600
637.2,86576
637.3,86518
637.4,86453
637.5,86389
637.6,86320
637.7,86248
637.8,86195
637.9,86143
638.0,86059
638.1,85972
638.2,85880
638.3,85779
638.4,85712
638.5,85635
638.6,85533
638.7,85427
638.8,85309
638.9,85198
639.0,85088
639.1,85003
639.2,84915
639.3,84808
639.4,84702
639.5,84596
639.6,84484
639.7,84381
639.8,84310
639.9,84241
640.0,84145
640.1,84044
640.2,83952
640.3,83861
640.4,83804
640.5,83736
640.6,83646
640.7,83562
640.8,83479
640.9,83390
641.0,83308
641.1,83260
641.2,83204
641.3,83123
641.4,83040
641.5,82962
641.6,82885
641.7,82810
641.8,82733
641.9,82682
642.0,82646
642.1,82583
642.2,82524
642.3,82464
642.4,82412
642.5,82392
642.6,82375
642.7,82333
642.8,82291
642.9,82254
643.0,82217
643.1,82178
643.2,82166
643.3,82155
643.4,82116
643.5,82076
643.6,82031
643.7,81988
643.8,81944
643.9,81920
644.0,81902
644.1,81849
644.2,81798
644.3,81745
644.4,81691
644.5,81633
644.6,81596
644.7,81570
644.8,81512
644.9,81449
645.0,81391
645.1,81332
645.2,81297
645.3,81259
645.4,81192
645.5,81127
645.6,81059
645.7,80988
645.8,80911
645.9,80860
646.0,80809
646.1,80730
646.2,80649
646.3,80558
646.4,80473
646.5,80387
646.6,80321
646.7,80259
646.8,80160
646.9,80067
647.0,79970
647.1,79863
647.2,79760
647.3,79679
647.4,79604
647.5,79497
647.6,79380
647.7,79273
647.8,79167
647.9,79085
648.0,78999
648.1,78886
648.2,78780
648.3,78674
648.4,78568
648.5,78457
648.6,78373
648.7,78294
648.8,78188
648.9,78076
649.0,77971
649.1,77866
649.2,77760
649.3,77671
649.4,77584
649.5,77474
649.6,77363
649.7,77251
649.8,77130
649.9,77041
650.0,76948
650.1,76835
650.2,76721
650.3,76599
650.4,76489
650.5,76381
650.6,76300
650.7,76216
650.8,76105
650.9,76002
651.0,75901
651.1,75795
651.2,75696
651.3,75627
651.4,75560
651.5,75469
651.6,75375
651.7,75291
651.8,75210
651.9,75160
652.0,75101
652.1,75021
652.2,74946
652.3,74871
652.4,74797
652.5,74718
652.6,74672
652.7,74620
652.8,74548
652.9,74472
653.0,74402
653.1,74334
653.2,74266
653.3,74197
653.4,74149
653.5,74113
653.6,74046
653.7,73979
653.8,73906
653.9,73836
654.0,73793
654.1,73748
654.2,73678
654.3,73601
654.4,73530
654.5,73458
654.6,73414
654.7,73356
654.8,73275
654.9,73196
655.0,73116
655.1,73026
655.2,72941
655.3,72855
655.4,72790
655.5,72730
655.6,72639
655.7,72554
655.8,72469
655.9,72384
656.0,72294
656.1,72223
656.2,72163
656.3,72072
656.4,71978
656.5,71874
656.6,71773
656.7,71695
656.8,71612
656.9,71499
657.0,71391
657.1,71284
657.2,71177
657.3,71064
657.4,70979
657.5,70899
657.6,70794
657.7,70690
657.8,70579
657.9,70477
658.0,70378
658.1,70300
658.2,70229
658.3,70126
658.4,70030
658.5,69934
658.6,69837
658.7,69734
658.8,69651
658.9,69581
659.0,69479
659.1,69367
659.2,69264
659.3,69160
659.4,69082
659.5,69000
659.6,68893
659.7,68794
659.8,68698
659.9,68604
660.0,68505
660.1,68437
660.2,68372
660.3,68282
660.4,68192
660.5,68092
660.6,68000
660.7,67907
660.8,67833
660.9,67762
661.0,67669
661.1,67575
661.2,67482
661.3,67383
661.4,67319
661.5,67251
661.6,67162
661.7,67074
661.8,66979
661.9,66893
662.0,66808
662.1,66750
662.2,66690
662.3,66603
662.4,66522
662.5,66442
662.6,66364
662.7,66281
662.8,66227
662.9,66177
663.0,66101
663.1,66022
663.2,65951
663.3,65882
663.4,65846
663.5,65802
663.6,65738
663.7,65681
663.8,65626
663.9,65576
664.0,65525
664.1,65509
664.2,65488
664.3,65446
664.4,65404
664.5,65358
664.6,65316
664.7,65274
664.8,65228
664.9,65202
665.0,65186
665.1,65137
665.2,65087
665.3,65030
665.4,64974
665.5,64945
665.6,64914
665.7,64854
665.8,64789
665.9,64727
666.0,64663
666.1,64629
666.2,64580
666.3,64507
666.4,64436
666.5,64363
666.6,64287
666.7,64203
666.8,64119
666.9,64057
667.0,63997
667.1,63900
667.2,63806
667.3,63709
667.4,63608
667.5,63498
667.6,63408
667.7,63327
667.8,63212
667.9,63094
668.0,62963
668.1,62836
668.2,62734
668.3,62630
668.4,62494
668.5,62347
668.6,62209
668.7,62069
668.8,61920
668.9,61800
669.0,61683
669.1,61539
669.2,61396
669.3,61239
669.4,61094
669.5,60950
669.6,60828
669.7,60711
669.8,60558
669.9,60416
670.0,60275
670.1,60135
670.2,59987
670.3,59864
670.4,59755
670.5,59617
670.6,59480
670.7,59334
670.8,59200
670.9,59095
671.0,58988
671.1,58853
671.2,58730
671.3,58610
671.4,58493
671.5,58371
671.6,58282
671.7,58199
671.8,58091
671.9,57984
672.0,57870
672.1,57765
672.2,57661
672.3,57580
672.4,57505
672.5,57397
672.6,57298
672.7,57199
672.8,57093
672.9,57022
673.0,56946
673.1,56849
673.2,56752
673.3,56648
673.4,56553
673.5,56458
673.6,56388
673.7,56315
673.8,56213
673.9,56118
674.0,56024
674.1,55929
674.2,55828
674.3,55753
674.4,55682
674.5,55583
674.6,55485
674.7,55379
674.8,55280
674.9,55214
675.0,55135
675.1,55036
675.2,54944
675.3,54856
675.4,54770
675.5,54681
675.6,54627
675.7,54568
675.8,54489
675.9,54410
676.0,54324
676.1,54244
676.2,54164
676.3,54107
676.4,54046
676.5,53955
676.6,53868
676.7,53780
676.8,53681
676.9,53586
677.0,53518
677.1,53450
677.2,53355
677.3,53254
677.4,53161
677.5,53067
677.6,53006
677.7,52932
677.8,52838
677.9,52750
678.0,52663
678.1,52574
678.2,52476
678.3,52380
678.4,52306
678.5,52238
678.6,52137
678.7,52024
678.8,51916
678.9,51807
679.0,51689
679.1,51593
679.2,51510
679.3,51398
679.4,51287
679.5,51167
679.6,51055
679.7,50971
679.8,50889
679.9,50781
680.0,50668
680.1,50564
680.2,50461
680.3,50358
680.4,50274
680.5,50193
680.6,50091
680.7,49988
680.8,49877
680.9,49774
681.0,49672
681.1,49591
681.2,49516
681.3,49408
681.4,49309
681.5,49211
681.6,49116
681.7,49019
681.8,48946
681.9,48888
682.0,48801
682.1,48715
682.2,48622
682.3,48536
682.4,48476
682.5,48417
682.6,48332
682.7,48243
682.8,48161
682.9,48080
683.0,47996
683.1,47942
683.2,47893
683.3,47822
683.4,47753
683.5,47679
683.6,47612
683.7,47546
683.8,47502
683.9,47465
684.0,47396
684.1,47331
684.2,47267
684.3,47201
684.4,47160
684.5,47114
684.6,47049
684.7,46983
684.8,46912
684.9,46846
685.0,46780
685.1,46738
685.2,46694
685.3,46624
685.4,46559
685.5,46494
685.6,46431
685.7,46366
685.8,46329
685.9,46294
686.0,46236
686.1,46178
686.2,46116
686.3,46058
686.4,46030
686.5,45994
686.6,45935
686.7,45872
686.8,45814
686.9,45755
687.0,45694
687.1,45665
687.2,45629
687.3,45574
687.4,45519
687.5,45458
687.6,45403
687.7,45348
687.8,45318
687.9,45285
688.0,45225
688.1,45168
688.2,45109
688.3,45051
688.4,44988
688.5,44951
688.6,44916
688.7,44855
688.8,44790
688.9,44728
689.0,44666
689.1,44631
689.2,44585
689.3,44517
689.4,44452
689.5,44384
689.6,44314
689.7,44236
689.8,44159
689.9,44103
690.0,44051
690.1,43969
690.2,43878
690.3,43792
690.4,43705
690.5,43642
690.6,43576
690.7,43484
690.8,43398
690.9,43312
691.0,43222
691.1,43138
691.2,43080
691.3,43022
691.4,42937
691.5,42848
691.6,42764
691.7,42680
691.8,42594
691.9,42524
692.0,42456
692.1,42367
692.2,42277
692.3,42188
692.4,42093
692.5,42003
692.6,41935
692.7,41872
692.8,41780
692.9,41697
693.0,41617
693.1,41539
693.2,41461
693.3,41404
693.4,41361
693.5,41294
693.6,41229
693.7,41161
693.8,41099
693.9,41062
694.0,41024
694.1,40963
694.2,40897
694.3,40837
694.4,40777
694.5,40716
694.6,40673
694.7,40634
694.8,40574
694.9,40515
695.0,40451
695.1,40392
695.2,40333
695.3,40292
695.4,40255
695.5,40187
695.6,40122
695.7,40056
695.8,39987
695.9,39936
696.0,39880
696.1,39805
696.2,39731
696.3,39655
696.4,39572
696.5,39492
696.6,39433
696.7,39370
696.8,39287
696.9,39200
697.0,39118
697.1,39025
697.2,38937
697.3,38844
697.4,38770
697.5,38695
697.6,38600
697.7,38500
697.8,38405
697.9,38300
698.0,38204
698.1,38102
698.2,37999
698.3,37917
698.4,37844
698.5,37743
698.6,37651
698.7,37552
698.8,37463
698.9,37369
699.0,37274
699.1,37202
699.2,37139
699.3,37050
699.4,36969
699.5,36881
699.6,36801
699.7,36718
699.8,36658
699.9,36599
700.0,36518
700.1,36439
700.2,36367
700.3,36290
700.4,36220
700.5,36148
700.6,36099
700.7,36053
700.8,35985
700.9,35921
701.0,35862
701.1,35801
701.2,35747
701.3,35692
701.4,35660
701.5,35630
701.6,35579
701.7,35532
701.8,35489
701.9,35445
702.0,35404
702.1,35363
702.2,35345
702.3,35329
702.4,35293
702.5,35260
702.6,35229
702.7,35196
702.8,35166
702.9,35135
703.0,35125
703.1,35115
703.2,35085
703.3,35056
703.4,35028
703.5,34999
703.6,34973
703.7,34948
703.8,34943
703.9,34940
704.0,34918
704.1,34899
704.2,34881
