nm,INT
550.8,1736
550.9,1748
551.0,1759
551.1,1770
551.2,1782
551.3,1793
551.4,1805
551.5,1817
551.6,1828
551.7,1839
551.8,1850
551.9,1861
552.0,1873
552.1,1885
552.2,1897
552.3,1909
552.4,1922
552.5,1935
552.6,1950
552.7,1965
552.8,1981
552.9,1997
553.0,2013
553.1,2029
553.2,2046
553.3,2064
553.4,2082
553.5,2100
553.6,2118
553.7,2137
553.8,2157
553.9,2177
554.0,2198
554.1,2219
554.2,2240
554.3,2261
554.4,2284
554.5,2307
554.6,2330
554.7,2353
554.8,2377
554.9,2402
555.0,2428
555.1,2454
555.2,2482
555.3,2510
555.4,2539
555.5,2568
555.6,2599
555.7,2630
555.8,2660
555.9,2692
556.0,2723
556.1,2755
556.2,2787
556.3,2819
556.4,2852
556.5,2884
556.6,2917
556.7,2950
556.8,2983
556.9,3017
557.0,3052
557.1,3086
557.2,3123
557.3,3157
557.4,3191
557.5,3226
557.6,3260
557.7,3294
557.8,3326
557.9,3359
558.0,3391
558.1,3424
558.2,3456
558.3,3488
558.4,3519
558.5,3550
558.6,3581
558.7,3613
558.8,3645
558.9,3676
559.0,3707
559.1,3737
559.2,3767
559.3,3799
559.4,3830
559.5,3860
559.6,3890
559.7,3920
559.8,3950
559.9,3981
560.0,4012
560.1,4042
560.2,4072
560.3,4102
560.4,4133
560.5,4164
560.6,4196
560.7,4227
560.8,4257
560.9,4287
561.0,4318
561.1,4350
561.2,4382
561.3,4413
561.4,4444
561.5,4476
561.6,4510
561.7,4543
561.8,4576
561.9,4610
562.0,4644
562.1,4677
562.2,4711
562.3,4745
562.4,4780
562.5,4817
562.6,4851
562.7,4887
562.8,4923
562.9,4962
563.0,5000
563.1,5038
563.2,5076
563.3,5115
563.4,5154
563.5,5194
563.6,5235
563.7,5278
563.8,5319
563.9,5360
564.0,5402
564.1,5446
564.2,5490
564.3,5534
564.4,5578
564.5,5622
564.6,5667
564.7,5713
564.8,5760
564.9,5809
565.0,5855
565.1,5902
565.2,5948
565.3,5995
565.4,6042
565.5,6090
565.6,6136
565.7,6182
565.8,6228
565.9,6277
566.0,6327
566.1,6375
566.2,6422
566.3,6469
566.4,6516
566.5,6563
566.6,6612
566.7,6660
566.8,6706
566.9,6752
567.0,6797
567.1,6842
567.2,6888
567.3,6934
567.4,6977
567.5,7020
567.6,7063
567.7,7105
567.8,7149
567.9,7193
568.0,7235
568.1,7278
568.2,7319
568.3,7361
568.4,7405
568.5,7448
568.6,7490
568.7,7532
568.8,7575
568.9,7617
569.0,7662
