nm,INT
454.9,211597
455.0,211535
455.1,211465
455.2,211391
455.3,210958
455.4,210658
455.5,210584
455.6,210512
455.7,210435
455.8,210014
455.9,209722
456.0,209643
456.1,209562
456.2,209483
456.3,209395
456.4,209060
456.5,208683
456.6,208587
456.7,208493
456.8,208386
456.9,208049
457.0,207671
457.1,207556
457.2,207437
457.3,207323
457.4,206974
457.5,206624
457.6,206507
457.7,206375
457.8,206248
457.9,205909
458.0,205564
458.1,205425
458.2,205289
458.3,205136
458.4,204795
458.5,204477
458.6,204314
458.7,204155
458.8,203977
458.9,203636
459.0,203313
459.1,203116
459.2,202909
459.3,202707
459.4,202338
459.5,202011
459.6,201791
459.7,201549
459.8,201317
459.9,200948
460.0,200604
460.1,200348
460.2,200102
460.3,199828
460.4,199478
460.5,199152
460.6,198875
460.7,198605
460.8,198302
460.9,197958
461.0,197623
461.1,197303
461.2,196976
461.3,196661
461.4,196316
461.5,195966
461.6,195613
461.7,195251
461.8,194906
461.9,194531
462.0,194161
462.1,193800
462.2,193435
462.3,193036
462.4,192656
462.5,192295
462.6,191929
462.7,191537
462.8,191107
462.9,190699
463.0,190331
463.1,189944
463.2,189496
463.3,189068
463.4,188600
463.5,188239
463.6,187859
463.7,187383
463.8,186931
463.9,186437
464.0,185936
464.1,185530
464.2,185181
464.3,184675
464.4,184205
464.5,183707
464.6,183301
464.7,182957
464.8,182445
464.9,181970
465.0,181466
465.1,181045
465.2,180672
465.3,180188
465.4,179659
465.5,179160
465.6,178746
465.7,178363
465.8,177866
465.9,177324
466.0,176782
466.1,176378
466.2,175995
466.3,175455
466.4,174951
466.5,174413
466.6,174004
466.7,173618
466.8,173072
466.9,172562
467.0,172016
467.1,171582
467.2,171164
467.3,170643
467.4,170082
467.5,169560
467.6,169137
467.7,168711
467.8,168183
467.9,167611
468.0,167037
468.1,166625
468.2,166187
468.3,165614
468.4,165073
468.5,164488
468.6,164061
468.7,163608
468.8,163016
468.9,162458
469.0,161856
469.1,161245
469.2,160753
469.3,160329
469.4,159706
469.5,159125
469.6,158507
469.7,157994
469.8,157552
469.9,156911
470.0,156267
470.1,155660
470.2,155142
470.3,154654
470.4,154052
470.5,153399
470.6,152785
470.7,152255
470.8,151752
470.9,151139
471.0,150471
471.1,149800
471.2,149263
471.3,148746
471.4,148069
471.5,147437
471.6,146760
471.7,146203
471.8,145666
471.9,144972
472.0,144278
472.1,143631
472.2,143057
472.3,142483
472.4,141832
472.5,141131
472.6,140479
472.7,139893
472.8,139307
472.9,138654
473.0,137954
473.1,137256
473.2,136689
473.3,136104
473.4,135419
473.5,134778
473.6,134091
473.7,133527
473.8,132945
473.9,132257
474.0,131570
474.1,130935
474.2,130264
474.3,129665
474.4,129118
474.5,128432
474.6,127800
474.7,127129
474.8,126527
474.9,125975
475.0,125282
475.1,124588
475.2,123892
475.3,123269
475.4,122644
475.5,121943
475.6,121240
475.7,120535
475.8,119961
475.9,119337
476.0,118631
476.1,117926
476.2,117223
476.3,116521
476.4,115897
476.5,115251
476.6,114550
476.7,113849
476.8,113151
476.9,112453
477.0,111756
477.1,111108
477.2,110480
477.3,109786
477.4,109141
477.5,108455
477.6,107812
477.7,107171
477.8,106477
477.9,105784
