nm,INT
549.3,9672
549.4,9767
549.5,9863
549.6,9962
549.7,10063
549.8,10162
549.9,10263
550.0,10366
550.1,10471
550.2,10580
550.3,10692
550.4,10803
550.5,10917
550.6,11032
550.7,11150
550.8,11272
550.9,11395
551.0,11517
551.1,11640
551.2,11765
551.3,11890
551.4,12018
551.5,12148
551.6,12275
551.7,12404
551.8,12533
551.9,12664
552.0,12799
552.1,12935
552.2,13069
552.3,13203
552.4,13338
552.5,13474
552.6,13614
552.7,13759
552.8,13906
552.9,14044
553.0,14183
553.1,14322
553.2,14463
553.3,14607
553.4,14752
553.5,14894
553.6,15037
553.7,15180
553.8,15323
553.9,15470
554.0,15618
554.1,15763
554.2,15908
554.3,16054
554.4,16206
554.5,16358
554.6,16508
554.7,16659
554.8,16810
554.9,16962
555.0,17115
555.1,17272
555.2,17431
555.3,17585
555.4,17739
555.5,17894
555.6,18054
555.7,18213
555.8,18370
555.9,18527
556.0,18686
556.1,18845
556.2,19006
556.3,19172
556.4,19342
556.5,19507
556.6,19674
556.7,19843
556.8,20013
556.9,20190
557.0,20371
557.1,20550
557.2,20745
557.3,20927
557.4,21111
557.5,21302
557.6,21496
557.7,21685
557.8,21876
557.9,22069
558.0,22263
558.1,22465
558.2,22668
558.3,22866
558.4,23066
558.5,23269
558.6,23474
558.7,23687
558.8,23902
558.9,24113
559.0,24326
559.1,24542
559.2,24759
559.3,24985
559.4,25212
559.5,25435
559.6,25659
559.7,25886
559.8,26115
559.9,26354
560.0,26594
560.1,26829
560.2,27065
560.3,27304
560.4,27545
560.5,27794
560.6,28045
560.7,28289
560.8,28533
560.9,28778
561.0,29024
561.1,29279
561.2,29534
561.3,29782
561.4,30032
561.5,30283
561.6,30552
561.7,30812
561.8,31073
561.9,31339
562.0,31595
562.1,31852
562.2,32111
562.3,32370
562.4,32638
562.5,32909
562.6,33171
562.7,33434
562.8,33697
562.9,33973
563.0,34247
563.1,34514
563.2,34781
563.3,35049
563.4,35319
563.5,35589
563.6,35868
563.7,36151
563.8,36424
563.9,36698
564.0,36972
564.1,37259
564.2,37545
564.3,37823
564.4,38103
564.5,38385
564.6,38668
564.7,38952
564.8,39247
564.9,39547
565.0,39837
565.1,40128
565.2,40421
565.3,40716
565.4,41022
565.5,41332
565.6,41631
565.7,41933
565.8,42237
565.9,42563
566.0,42893
566.1,43215
566.2,43526
566.3,43840
566.4,44157
566.5,44475
566.6,44807
566.7,45141
566.8,45464
566.9,45787
567.0,46112
567.1,46438
567.2,46777
567.3,47118
567.4,47447
567.5,47776
567.6,48108
567.7,48441
567.8,48788
567.9,49137
568.0,49474
568.1,49813
568.2,50153
568.3,50493
568.4,50847
568.5,51200
568.6,51540
568.7,51880
568.8,52219
568.9,52558
569.0,52909
569.1,53260
569.2,53598
569.3,53936
569.4,54273
569.5,54611
569.6,54962
569.7,55312
569.8,55650
569.9,55987
570.0,56323
570.1,56658
570.2,57007
570.3,57368
570.4,57726
570.5,58063
570.6,58400
570.7,58737
570.8,59074
570.9,59423
571.0,59777
571.1,60115
571.2,60454
571.3,60790
571.4,61142
571.5,61489
571.6,61823
571.7,62158
571.8,62493
571.9,62829
572.0,63166
572.1,63516
572.2,63872
572.3,64213
572.4,64557
572.5,64902
572.6,65265
572.7,65625
572.8,65975
572.9,66326
573.0,66678
573.1,67032
573.2,67386
573.3,67754
573.4,68129
573.5,68489
573.6,68851
573.7,69216
573.8,69583
573.9,69963
574.0,70351
574.1,70723
574.2,71097
574.3,71474
574.4,71869
574.5,72261
574.6,72642
574.7,73027
574.8,73446
574.9,73834
575.0,74223
575.1,74631
575.2,75039
575.3,75434
575.4,75830
575.5,76228
575.6,76629
575.7,77048
575.8,77469
575.9,77874
576.0,78280
576.1,78689
576.2,79100
576.3,79530
576.4,79962
576.5,80378
576.6,80796
576.7,81215
576.8,81635
576.9,82076
577.0,82518
577.1,82935
577.2,83326
577.3,83747
577.4,84171
577.5,84594
577.6,85020
577.7,85445
577.8,85838
577.9,86279
578.0,86706
578.1,87107
578.2,87534
578.3,87929
578.4,88372
578.5,88818
578.6,89237
578.7,89633
578.8,90063
578.9,90497
579.0,90929
579.1,91361
579.2,91797
579.3,92269
579.4,92702
579.5,93135
579.6,93593
579.7,94066
579.8,94525
579.9,94956
580.0,95387
580.1,95818
580.2,96275
580.3,96746
580.4,97202
580.5,97630
580.6,98058
580.7,98525
580.8,98956
580.9,99417
581.0,99868
581.1,100306
581.2,100763
581.3,101190
581.4,101616
581.5,102073
581.6,102547
581.7,103000
581.8,103427
581.9,103859
582.0,104327
582.1,104756
582.2,105185
582.3,105647
582.4,106124
582.5,106581
582.6,107010
582.7,107439
582.8,107868
582.9,108323
583.0,108803
583.1,109268
583.2,109706
583.3,110171
